date,code,close
2023-08-10,2349,8.68
2023-08-10,2351,98.8
2023-08-10,2352,44.15
2023-08-10,2353,35.85
2023-08-10,2354,56.2
2023-08-10,2355,32.7
2023-08-10,2356,57.5
2023-08-10,2357,368.5
2023-08-10,2358,9.52
2023-08-10,2359,35.75
2023-08-10,2360,259.0
2023-08-10,2362,32.2
2023-08-10,2363,23.25
2023-08-10,2364,78.2
2023-08-10,2365,11.2
2023-08-10,2367,16.05
2023-08-10,2368,166.5
2023-08-10,2369,17.55
2023-08-10,2371,49.7
2023-08-10,2373,75.5
2023-08-10,2374,19.9
2023-08-10,2375,58.6
2023-08-10,2376,296.0
2023-08-10,2377,187.5
2023-08-10,2379,398.5
2023-08-10,2380,9.96
2023-08-10,2382,210.5
2023-08-10,2383,406.5
2023-08-10,2385,101.0
2023-08-10,2387,42.1
2023-08-10,2388,109.5
2023-08-10,2390,12.2
2023-08-10,2392,38.75
2023-08-10,2393,48.2
2023-08-10,2395,347.0
2023-08-10,2397,67.9
2023-08-10,2399,22.5
2023-08-10,2401,28.95
2023-08-10,2402,35.95
2023-08-10,2404,228.0
2023-08-10,2405,14.8
2023-08-10,2406,16.1
2023-08-10,2408,67.1
2023-08-10,2409,18.95
2023-08-10,2412,118.0
2023-08-10,2413,29.1
2023-08-10,2414,33.4
2023-08-10,2415,30.0
2023-08-10,2417,20.25
2023-08-10,2419,37.2
2023-08-10,2420,46.15
2023-08-10,2421,123.5
2023-08-10,2423,33.45
2023-08-10,2424,42.8
2023-08-10,2425,50.8
2023-08-10,2426,18.25
2023-08-10,2427,24.85
2023-08-10,2428,169.5
2023-08-10,2429,18.35
2023-08-10,2430,39.8
2023-08-10,2431,10.65
2023-08-10,2432,45.0
2023-08-10,2433,50.6
2023-08-10,2434,30.6
2023-08-10,2436,56.8
2023-08-10,2438,22.8
2023-08-10,2439,87.7
2023-08-10,2440,13.65
2023-08-10,2441,60.7
2023-08-10,2442,18.1
2023-08-10,2443,3.15
2023-08-10,2444,13.3
2023-08-10,2449,61.1
2023-08-10,2450,35.9
2023-08-10,2451,71.8
2023-08-10,2453,54.0
2023-08-10,2454,693.0
2023-08-10,2455,130.5
2023-08-10,2457,61.6
2023-08-10,2458,118.0
2023-08-10,2459,58.2
2023-08-10,2460,23.95
2023-08-10,2461,24.4
2023-08-10,2462,37.0
2023-08-10,2464,39.5
2023-08-10,2465,38.05
2023-08-10,2466,37.25
2023-08-10,2467,45.9
2023-08-10,2468,27.75
2023-08-10,2471,49.3
2023-08-10,2472,58.7
2023-08-10,2474,176.5
2023-08-10,2476,47.25
2023-08-10,2477,19.95
2023-08-10,2478,44.6
2023-08-10,2480,115.0
2023-08-10,2481,66.8
2023-08-10,2482,49.65
2023-08-10,2483,24.1
2023-08-10,2484,34.25
2023-08-10,2485,19.35
2023-08-10,2486,43.25
2023-08-10,2488,36.95
2023-08-10,2489,12.6
2023-08-10,2491,14.45
2023-08-10,2492,90.0
2023-08-10,2493,64.5
2023-08-10,2495,20.35
2023-08-10,2496,52.7
2023-08-10,2497,67.9
2023-08-10,2498,50.5
2023-08-10,2501,15.65
2023-08-10,2504,27.2
2023-08-10,2505,19.15
2023-08-10,2506,9.16
2023-08-10,2509,15.0
2023-08-10,2511,11.2
2023-08-10,2514,16.4
2023-08-10,2515,9.98
2023-08-10,2516,6.95
2023-08-10,2520,32.7
2023-08-10,2524,30.15
2023-08-10,2527,23.85
2023-08-10,2528,27.2
2023-08-10,2530,25.9
2023-08-10,2534,19.85
2023-08-10,2535,32.45
2023-08-10,2536,25.55
2023-08-10,2537,7.18
2023-08-10,2538,12.4
2023-08-10,2539,47.7
2023-08-10,2540,94.6
2023-08-10,2542,42.9
2023-08-10,2543,9.8
2023-08-10,2545,39.85
2023-08-10,2546,70.1
2023-08-10,2547,9.0
2023-08-10,2548,90.4
2023-08-10,2597,102.0
2023-08-10,2601,8.52
2023-08-10,2603,107.0
2023-08-10,2605,18.9
2023-08-10,2606,43.75
2023-08-10,2607,28.45
2023-08-10,2608,36.0
2023-08-10,2609,45.5
2023-08-10,2610,25.15
2023-08-10,2611,13.3
2023-08-10,2612,40.85
2023-08-10,2613,20.3
2023-08-10,2614,16.2
2023-08-10,2615,50.1
2023-08-10,2616,31.5
2023-08-10,2617,26.8
2023-08-10,2618,36.6
2023-08-10,2630,34.35
2023-08-10,2633,29.7
2023-08-10,2634,58.0
2023-08-10,2636,75.0
2023-08-10,2637,45.25
2023-08-10,2642,41.1
2023-08-10,2645,112.5
2023-08-10,2701,12.65
2023-08-10,2702,22.65
2023-08-10,2704,51.0
2023-08-10,2705,18.75
2023-08-10,2706,15.4
2023-08-10,2707,241.0
2023-08-10,2712,35.65
2023-08-10,2722,60.7
2023-08-10,2723,116.5
2023-08-10,2727,301.0
2023-08-10,2731,154.0
2023-08-10,2739,46.85
2023-08-10,2748,81.4
2023-08-10,2753,163.5
2023-08-10,2801,17.8
2023-08-10,2809,36.55
2023-08-10,2812,14.85
2023-08-10,2816,20.9
2023-08-10,2820,14.65
2023-08-10,2832,22.95
2023-08-10,2834,14.25
2023-08-10,2836,12.25
2023-08-10,2836A,21.05
2023-08-10,2838,15.3
2023-08-10,2838A,51.4
2023-08-10,2845,11.8
2023-08-10,2849,14.3
2023-08-10,2850,54.0
2023-08-10,2851,24.15
2023-08-10,2852,16.05
2023-08-10,2855,20.05
2023-08-10,2867,5.19
2023-08-10,2880,22.3
2023-08-10,2881,65.4
2023-08-10,2881A,60.6
2023-08-10,2881B,59.2
2023-08-10,2881C,55.0
2023-08-10,2882,46.6
2023-08-10,2882A,59.2
2023-08-10,2882B,59.1
2023-08-10,2883,12.5
2023-08-10,2883B,7.02
2023-08-10,2884,25.85
2023-08-10,2885,25.3
2023-08-10,2886,38.1
2023-08-10,2887,18.2
2023-08-10,2887E,50.0
2023-08-10,2887F,46.4
2023-08-10,2887Z1,16.75
2023-08-10,2888,9.81
2023-08-10,2888A,31.2
2023-08-10,2888B,31.25
2023-08-10,2889,11.95
2023-08-10,2890,17.95
2023-08-10,2891,24.9
2023-08-10,2891B,58.9
2023-08-10,2891C,58.5
2023-08-10,2892,29.25
2023-08-10,2897,9.85
2023-08-10,2897A,10.1
2023-08-10,2901,25.6
2023-08-10,2903,21.9
2023-08-10,2904,19.6
2023-08-10,2905,14.4
2023-08-10,2906,18.0
2023-08-10,2908,20.2
2023-08-10,2910,29.0
2023-08-10,2911,7.06
2023-08-10,2912,268.5
2023-08-10,2913,24.9
2023-08-10,2915,60.1
2023-08-10,2923,23.2
2023-08-10,2929,10.8
2023-08-10,2939,28.9
2023-08-10,2945,40.8
2023-08-10,3002,12.85
2023-08-10,3003,73.2
2023-08-10,3004,103.5
2023-08-10,3005,64.1
2023-08-10,3006,74.3
2023-08-10,3008,2125.0
2023-08-10,3010,85.2
2023-08-10,3011,32.1
2023-08-10,3013,40.4
2023-08-10,3014,135.0
2023-08-10,3015,49.0
2023-08-10,3016,62.0
2023-08-10,3017,314.5
2023-08-10,3018,10.6
2023-08-10,3019,65.0
2023-08-10,3021,23.95
2023-08-10,3022,80.0
2023-08-10,3023,314.0
2023-08-10,3024,17.6
2023-08-10,3025,40.65
2023-08-10,3026,96.0
2023-08-10,3027,45.25
2023-08-10,3028,31.0
2023-08-10,3029,64.6
2023-08-10,3030,59.3
2023-08-10,3031,17.25
2023-08-10,3032,64.3
2023-08-10,3033,28.8
2023-08-10,3034,393.5
2023-08-10,3035,280.0
2023-08-10,3036,73.3
2023-08-10,3036A,47.7
2023-08-10,3037,177.0
2023-08-10,3038,34.05
2023-08-10,3040,30.05
2023-08-10,3041,17.85
2023-08-10,3042,90.3
2023-08-10,3043,36.8
2023-08-10,3044,173.0
2023-08-10,3045,94.1
2023-08-10,3046,68.9
2023-08-10,3047,15.25
2023-08-10,3048,25.15
2023-08-10,3049,10.05
2023-08-10,3050,15.1
2023-08-10,3051,25.7
2023-08-10,3052,13.2
2023-08-10,3054,19.9
2023-08-10,3055,39.6
2023-08-10,3056,52.5
2023-08-10,3057,13.1
2023-08-10,3058,20.1
2023-08-10,3059,33.4
2023-08-10,3060,18.5
2023-08-10,3062,20.1
2023-08-10,3090,52.9
2023-08-10,3092,40.3
2023-08-10,3094,28.35
2023-08-10,3130,205.0
2023-08-10,3138,139.0
2023-08-10,3149,13.1
2023-08-10,3164,24.2
2023-08-10,3167,39.8
2023-08-10,3189,104.5
2023-08-10,3209,34.65
2023-08-10,3229,16.1
2023-08-10,3231,113.5
2023-08-10,3257,81.2
2023-08-10,3266,13.75
2023-08-10,3296,15.7
2023-08-10,3305,63.3
2023-08-10,3308,41.9
2023-08-10,3311,34.3
2023-08-10,3312,21.5
2023-08-10,3321,6.9
2023-08-10,3338,57.1
2023-08-10,3346,48.0
2023-08-10,3356,49.25
2023-08-10,3376,84.0
2023-08-10,3380,37.1
2023-08-10,3406,384.5
2023-08-10,3413,181.0
2023-08-10,3416,126.0
2023-08-10,3419,18.85
2023-08-10,3432,11.35
2023-08-10,3437,17.0
2023-08-10,3443,1250.0
2023-08-10,3447,43.55
2023-08-10,3450,42.55
2023-08-10,3454,176.0
2023-08-10,3481,15.65
2023-08-10,3494,7.07
2023-08-10,3501,49.05
2023-08-10,3504,63.7
2023-08-10,3515,233.0
2023-08-10,3518,38.4
2023-08-10,3528,50.8
2023-08-10,3530,71.4
2023-08-10,3532,146.5
2023-08-10,3533,727.0
2023-08-10,3535,18.8
2023-08-10,3543,21.75
2023-08-10,3545,69.4
2023-08-10,3550,15.65
2023-08-10,3557,52.9
2023-08-10,3563,197.0
2023-08-10,3576,16.55
2023-08-10,3583,222.0
2023-08-10,3588,56.0
2023-08-10,3591,25.6
2023-08-10,3592,309.5
2023-08-10,3593,11.9
2023-08-10,3596,137.0
2023-08-10,3605,29.05
2023-08-10,3607,15.05
2023-08-10,3617,224.0
2023-08-10,3622,34.65
2023-08-10,3645,47.0
2023-08-10,3652,28.4
2023-08-10,3653,566.0
2023-08-10,3661,1865.0
2023-08-10,3665,276.0
2023-08-10,3669,38.65
2023-08-10,3673,35.4
2023-08-10,3679,90.7
2023-08-10,3682,6.48
2023-08-10,3686,13.1
2023-08-10,3694,33.6
2023-08-10,3701,56.9
2023-08-10,3702,51.5
2023-08-10,3702A,46.35
2023-08-10,3703,26.7
2023-08-10,3704,50.4
2023-08-10,3705,43.6
2023-08-10,3706,42.3
2023-08-10,3708,91.3
2023-08-10,3711,111.0
2023-08-10,3712,32.8
2023-08-10,3714,46.85
2023-08-10,3715,30.85
2023-08-10,4104,90.2
2023-08-10,4106,29.25
2023-08-10,4108,20.65
2023-08-10,4119,104.5
2023-08-10,4133,32.8
2023-08-10,4137,188.0
2023-08-10,4142,33.75
2023-08-10,4148,49.55
2023-08-10,4155,31.3
2023-08-10,4164,55.5
2023-08-10,4190,71.2
2023-08-10,4306,14.55
2023-08-10,4414,3.7
2023-08-10,4426,20.35
2023-08-10,4438,118.0
2023-08-10,4439,147.5
2023-08-10,4440,28.85
2023-08-10,4526,18.9
2023-08-10,4532,21.75
2023-08-10,4536,166.5
2023-08-10,4540,36.2
2023-08-10,4545,30.25
2023-08-10,4551,133.0
2023-08-10,4552,31.75
2023-08-10,4555,52.5
2023-08-10,4557,105.0
2023-08-10,4560,36.5
2023-08-10,4562,15.9
2023-08-10,4564,24.5
2023-08-10,4566,53.1
2023-08-10,4569,98.7
2023-08-10,4571,72.7
2023-08-10,4572,195.5
2023-08-10,4576,68.6
2023-08-10,4581,62.3
2023-08-10,4583,228.0
2023-08-10,4720,13.85
2023-08-10,4722,35.1
2023-08-10,4737,73.0
2023-08-10,4739,74.5
2023-08-10,4746,92.1
2023-08-10,4755,136.0
2023-08-10,4763,750.0
2023-08-10,4764,45.5
2023-08-10,4766,185.5
2023-08-10,4770,294.0
2023-08-10,4807,18.5
2023-08-10,4904,72.2
2023-08-10,4906,33.35
2023-08-10,4912,85.1
2023-08-10,4915,63.3
2023-08-10,4916,39.6
2023-08-10,4919,124.5
2023-08-10,4927,61.6
2023-08-10,4930,25.7
2023-08-10,4934,35.4
2023-08-10,4935,51.3
2023-08-10,4938,76.1
2023-08-10,4942,41.5
2023-08-10,4943,14.15
2023-08-10,4952,48.8
2023-08-10,4956,15.1
2023-08-10,4958,98.5
2023-08-10,4960,11.75
2023-08-10,4961,132.5
2023-08-10,4967,58.8
2023-08-10,4968,155.0
2023-08-10,4976,40.85
2023-08-10,4977,71.4
2023-08-10,4989,28.6
2023-08-10,4994,41.95
2023-08-10,4999,34.65
2023-08-10,5007,56.4
2023-08-10,5203,104.0
2023-08-10,5215,48.0
2023-08-10,5222,167.0
2023-08-10,5225,43.0
2023-08-10,5234,117.5
2023-08-10,5243,66.0
2023-08-10,5244,30.75
2023-08-10,5258,123.0
2023-08-10,5269,863.0
2023-08-10,5283,114.5
2023-08-10,5284,135.5
2023-08-10,5285,80.2
2023-08-10,5288,181.5
2023-08-10,5306,143.0
2023-08-10,5388,111.0
2023-08-10,5434,175.5
2023-08-10,5469,50.3
2023-08-10,5471,44.25
2023-08-10,5484,24.55
2023-08-10,5515,14.1
2023-08-10,5519,22.55
2023-08-10,5521,7.06
2023-08-10,5522,57.3
2023-08-10,5525,26.2
2023-08-10,5531,9.9
2023-08-10,5533,18.3
2023-08-10,5534,80.1
2023-08-10,5538,34.7
2023-08-10,5546,36.6
2023-08-10,5607,59.1
2023-08-10,5608,18.7
2023-08-10,5706,78.5
2023-08-10,5871,187.0
2023-08-10,5871A,97.9
2023-08-10,5876,43.85
2023-08-10,5880,27.8
2023-08-10,5906,58.9
2023-08-10,5907,14.05
2023-08-10,6005,15.0
2023-08-10,6024,43.7
2023-08-10,6108,17.5
2023-08-10,6112,65.0
2023-08-10,6115,45.45
2023-08-10,6116,13.1
2023-08-10,6117,21.95
2023-08-10,6120,14.7
2023-08-10,6128,33.5
2023-08-10,6133,15.0
2023-08-10,6136,18.65
2023-08-10,6139,73.6
2023-08-10,6141,17.1
2023-08-10,6142,11.0
2023-08-10,6152,10.0
2023-08-10,6153,22.6
2023-08-10,6155,24.15
2023-08-10,6164,10.6
2023-08-10,6165,32.1
2023-08-10,6166,64.8
2023-08-10,6168,22.1
2023-08-10,6176,118.0
2023-08-10,6177,31.95
2023-08-10,6183,66.0
2023-08-10,6184,50.7
2023-08-10,6189,45.75
2023-08-10,6191,52.1
2023-08-10,6192,80.9
2023-08-10,6196,142.0
2023-08-10,6197,67.7
2023-08-10,6201,44.4
2023-08-10,6202,66.9
2023-08-10,6205,58.1
2023-08-10,6206,64.8
2023-08-10,6209,26.9
2023-08-10,6213,74.0
2023-08-10,6214,110.0
2023-08-10,6215,25.35
2023-08-10,6216,29.5
2023-08-10,6224,56.0
2023-08-10,6225,9.41
2023-08-10,6226,10.15
2023-08-10,6230,153.0
2023-08-10,6235,117.0
2023-08-10,6239,94.6
2023-08-10,6243,44.1
2023-08-10,6257,51.9
2023-08-10,6269,90.1
2023-08-10,6271,125.0
2023-08-10,6277,83.0
2023-08-10,6278,89.8
2023-08-10,6281,85.0
2023-08-10,6282,50.9
2023-08-10,6283,31.25
2023-08-10,6285,115.5
2023-08-10,6288,30.2
2023-08-10,6405,25.3
2023-08-10,6409,1605.0
2023-08-10,6412,109.0
2023-08-10,6414,262.5
2023-08-10,6415,294.0
2023-08-10,6416,82.8
2023-08-10,6426,62.3
2023-08-10,6431,19.25
2023-08-10,6438,104.0
2023-08-10,6442,59.3
2023-08-10,6443,30.25
2023-08-10,6449,66.2
2023-08-10,6451,97.7
2023-08-10,6456,67.9
2023-08-10,6477,41.6
2023-08-10,6491,339.0
2023-08-10,6504,75.0
2023-08-10,6505,81.4
2023-08-10,6515,599.0
2023-08-10,6525,68.1
2023-08-10,6531,327.0
2023-08-10,6533,389.5
2023-08-10,6541,68.3
2023-08-10,6550,81.0
2023-08-10,6552,34.4
2023-08-10,6558,23.0
2023-08-10,6573,14.6
2023-08-10,6579,168.5
2023-08-10,6581,89.7
2023-08-10,6582,51.1
2023-08-10,6585,80.8
2023-08-10,6591,50.3
2023-08-10,6592,132.5
2023-08-10,6592A,95.5
2023-08-10,6598,24.5
2023-08-10,6605,130.0
2023-08-10,6606,25.1
2023-08-10,6625,89.0
2023-08-10,6641,47.1
2023-08-10,6655,123.0
2023-08-10,6657,66.4
2023-08-10,6666,73.2
2023-08-10,6668,36.2
2023-08-10,6669,1565.0
2023-08-10,6670,193.0
2023-08-10,6671,39.75
2023-08-10,6672,97.0
2023-08-10,6674,28.1
2023-08-10,6689,121.0
2023-08-10,6691,273.5
2023-08-10,6695,39.55
2023-08-10,6698,33.4
2023-08-10,6706,66.4
2023-08-10,6715,111.5
2023-08-10,6719,223.0
2023-08-10,6743,50.7
2023-08-10,6753,106.0
2023-08-10,6754,50.3
2023-08-10,6756,203.0
2023-08-10,6768,63.6
2023-08-10,6770,29.0
2023-08-10,6776,55.5
2023-08-10,6781,625.0
2023-08-10,6782,163.5
2023-08-10,6789,208.0
2023-08-10,6790,40.0
2023-08-10,6792,84.6
2023-08-10,6796,116.0
2023-08-10,6799,129.0
2023-08-10,6806,100.0
2023-08-10,6807,25.75
2023-08-10,6830,169.5
2023-08-10,6834,27.0
2023-08-10,6835,39.2
2023-08-10,6854,105.5
2023-08-10,6861,104.0
2023-08-10,6863,135.5
2023-08-10,6869,92.5
2023-08-10,6873,115.0
2023-08-10,6902,172.0
2023-08-10,8011,16.65
2023-08-10,8016,235.5
2023-08-10,8021,27.45
2023-08-10,8028,56.1
2023-08-10,8033,58.0
2023-08-10,8039,42.45
2023-08-10,8046,238.5
2023-08-10,8070,30.2
2023-08-10,8072,25.45
2023-08-10,8081,233.0
2023-08-10,8101,5.7
2023-08-10,8103,37.3
2023-08-10,8104,37.1
2023-08-10,8105,14.35
2023-08-10,8110,13.45
2023-08-10,8112,49.35
2023-08-10,8112A,41.4
2023-08-10,8114,102.5
2023-08-10,8131,39.3
2023-08-10,8150,36.7
2023-08-10,8163,42.05
2023-08-10,8201,20.0
2023-08-10,8210,191.5
2023-08-10,8213,42.5
2023-08-10,8215,37.1
2023-08-10,8222,46.1
2023-08-10,8249,29.9
2023-08-10,8261,89.7
2023-08-10,8271,50.7
2023-08-10,8341,131.0
2023-08-10,8367,41.5
2023-08-10,8374,29.9
2023-08-10,8404,19.95
2023-08-10,8411,14.8
2023-08-10,8422,184.5
2023-08-10,8429,9.99
2023-08-10,8438,27.3
2023-08-10,8442,81.3
2023-08-10,8443,12.05
2023-08-10,8454,580.0
2023-08-10,8462,150.0
2023-08-10,8463,25.4
2023-08-10,8464,313.5
2023-08-10,8466,45.85
2023-08-10,8467,60.8
2023-08-10,8473,29.65
2023-08-10,8478,447.5
2023-08-10,8481,53.6
2023-08-10,8482,66.5
2023-08-10,8488,18.5
2023-08-10,8499,101.0
2023-08-10,8926,45.05
2023-08-10,8940,26.25
2023-08-10,8996,297.0
2023-08-10,9103,6.02
2023-08-10,910322,23.2
2023-08-10,9105,3.99
2023-08-10,910861,5.89
2023-08-10,9110,7.65
2023-08-10,911608,3.11
2023-08-10,911622,5.03
2023-08-10,911868,1.14
2023-08-10,912000,2.09
2023-08-10,9136,6.36
2023-08-10,9802,122.5
2023-08-10,9902,12.0
2023-08-10,9904,30.85
2023-08-10,9905,24.55
2023-08-10,9906,58.1
2023-08-10,9907,17.05
2023-08-10,9908,32.9
2023-08-10,9910,180.0
2023-08-10,9911,63.3
2023-08-10,9912,10.4
2023-08-10,9914,201.0
2023-08-10,9917,108.5
2023-08-10,9918,40.95
2023-08-10,9919,19.45
2023-08-10,9921,217.0
2023-08-10,9924,42.6
2023-08-10,9925,40.1
2023-08-10,9926,53.6
2023-08-10,9927,53.8
2023-08-10,9928,18.35
2023-08-10,9929,10.55
2023-08-10,9930,51.9
2023-08-10,9931,41.15
2023-08-10,9933,40.1
2023-08-10,9934,14.3
2023-08-10,9935,18.65
2023-08-10,9937,66.0
2023-08-10,9938,51.6
2023-08-10,9939,102.5
2023-08-10,9940,29.05
2023-08-10,9941,182.5
2023-08-10,9941A,48.15
2023-08-10,9942,138.0
2023-08-10,9943,90.8
2023-08-10,9944,20.1
2023-08-10,9945,34.55
2023-08-10,9946,14.25
2023-08-10,9955,22.75
2023-08-10,9958,145.0
2023-08-11,0050,126.3
2023-08-11,0051,69.1
2023-08-11,0052,114.85
2023-08-11,0053,66.8
2023-08-11,0055,24.12
2023-08-11,0056,34.56
2023-08-11,0057,93.15
2023-08-11,0061,18.77
2023-08-11,006203,61.45
2023-08-11,006204,86.75
2023-08-11,006205,31.52
2023-08-11,006206,29.98
2023-08-11,006207,24.63
2023-08-11,006208,72.95
2023-08-11,00631L,132.55
2023-08-11,00632R,4.85
2023-08-11,00633L,39.08
2023-08-11,00634R,4.44
2023-08-11,00635U,23.82
2023-08-11,00636,21.54
2023-08-11,00636K,6.79
2023-08-11,00637L,15.55
2023-08-11,00638R,9.45
2023-08-11,00639,12.3
2023-08-11,00640L,40.25
2023-08-11,00641R,7.92
2023-08-11,00642U,17.53
2023-08-11,00643,14.01
2023-08-11,00645,31.33
2023-08-11,00646,44.12
2023-08-11,00647L,64.65
2023-08-11,00648R,6.61
2023-08-11,00650L,12.35
2023-08-11,00651R,8.57
2023-08-11,00652,32.53
2023-08-11,00653L,48.67
2023-08-11,00654R,7.57
2023-08-11,00655L,27.22
2023-08-11,00656R,8.39
2023-08-11,00657,38.59
2023-08-11,00657K,12.14
2023-08-11,00660,31.89
2023-08-11,00661,41.4
2023-08-11,00662,61.95
2023-08-11,00663L,122.4
2023-08-11,00664R,5.46
2023-08-11,00665L,7.9
2023-08-11,00666R,14.8
2023-08-11,00668,40.61
2023-08-11,00668K,12.76
2023-08-11,00669R,7.75
2023-08-11,00670L,85.65
2023-08-11,00671R,4.83
2023-08-11,00673R,8.08
2023-08-11,00674R,12.57
2023-08-11,00675L,53.6
2023-08-11,00676R,3.01
2023-08-11,00678,26.03
2023-08-11,00680L,9.76
2023-08-11,00681R,19.83
2023-08-11,00682U,20.51
2023-08-11,00683L,21.49
2023-08-11,00685L,47.54
2023-08-11,00686R,3.25
2023-08-11,00688L,9.66
2023-08-11,00689R,20.57
2023-08-11,00690,27.06
2023-08-11,00692,31.6
2023-08-11,00693U,27.8
2023-08-11,00700,13.28
2023-08-11,00701,26.3
2023-08-11,00702,21.39
2023-08-11,00703,16.09
2023-08-11,00706L,8.02
2023-08-11,00707R,26.51
2023-08-11,00708L,25.36
2023-08-11,00709,26.5
2023-08-11,00710B,18.6
2023-08-11,00711B,16.43
2023-08-11,00712,10.27
2023-08-11,00713,46.66
2023-08-11,00714,19.03
2023-08-11,00715L,16.12
2023-08-11,00717,14.87
2023-08-11,00728,23.96
2023-08-11,00730,18.98
2023-08-11,00731,68.0
2023-08-11,00733,56.85
2023-08-11,00735,28.75
2023-08-11,00736,20.65
2023-08-11,00737,30.35
2023-08-11,00738U,22.07
2023-08-11,00739,22.67
2023-08-11,00752,19.28
2023-08-11,00753L,9.88
2023-08-11,00757,58.65
2023-08-11,00762,44.61
2023-08-11,00763U,23.82
2023-08-11,00770,35.2
2023-08-11,00771,16.49
2023-08-11,00775B,33.5
2023-08-11,00783,20.18
2023-08-11,00830,33.48
2023-08-11,00850,34.25
2023-08-11,00851,33.41
2023-08-11,00852L,20.74
2023-08-11,00861,31.3
2023-08-11,00865B,42.9
2023-08-11,00875,27.98
2023-08-11,00876,30.48
2023-08-11,00878,21.22
2023-08-11,00881,17.23
2023-08-11,00882,11.29
2023-08-11,00885,13.74
2023-08-11,00891,13.2
2023-08-11,00892,11.81
2023-08-11,00893,17.7
2023-08-11,00894,13.99
2023-08-11,00895,18.9
2023-08-11,00896,16.14
2023-08-11,00897,7.5
2023-08-11,00898,7.57
2023-08-11,00899,20.81
2023-08-11,00900,13.09
2023-08-11,00901,14.44
2023-08-11,00902,12.39
2023-08-11,00903,11.95
2023-08-11,00904,12.38
2023-08-11,00905,9.76
2023-08-11,00907,14.88
2023-08-11,00908,12.44
2023-08-11,00909,18.95
2023-08-11,00910,16.59
2023-08-11,00911,20.74
2023-08-11,00912,14.96
2023-08-11,00913,16.62
2023-08-11,00915,20.04
2023-08-11,00916,18.44
2023-08-11,00917,16.26
2023-08-11,00918,20.39
2023-08-11,00919,20.11
2023-08-11,00920,16.04
2023-08-11,00921,17.26
2023-08-11,00922,16.28
2023-08-11,00923,16.18
2023-08-11,00924,17.01
2023-08-11,00925,17.93
2023-08-11,00926,16.24
2023-08-11,00927,14.62
2023-08-11,00929,16.33
2023-08-11,00930,14.95
2023-08-11,01002T,17.89
2023-08-11,01003T,21.63
2023-08-11,01007T,17.2
2023-08-11,01009T,8.52
2023-08-11,01010T,10.03
2023-08-11,020000,9.46
2023-08-11,020012,8.26
2023-08-11,020016,20.59
2023-08-11,020018,18.41
2023-08-11,02001L,17.57
2023-08-11,02001R,2.02
2023-08-11,020020,7.94
2023-08-11,020022,8.16
2023-08-11,020028,7.88
2023-08-11,020029,6.1
2023-08-11,020030,4.65
2023-08-11,020031,4.2
2023-08-11,020032,5.44
2023-08-11,020034,5.57
2023-08-11,020036,5.49
2023-08-11,020037,5.49
2023-08-11,020038,5.42
2023-08-11,1101,37.4
2023-08-11,1101B,47.8
2023-08-11,1102,40.0
2023-08-11,1103,19.9
2023-08-11,1104,28.25
2023-08-11,1108,17.2
2023-08-11,1109,17.8
2023-08-11,1110,19.5
2023-08-11,1201,19.4
2023-08-11,1203,41.2
2023-08-11,1210,54.1
2023-08-11,1213,6.42
2023-08-11,1215,92.8
2023-08-11,1216,72.3
2023-08-11,1217,13.35
2023-08-11,1218,26.1
2023-08-11,1219,20.1
2023-08-11,1220,14.1
2023-08-11,1225,55.9
2023-08-11,1227,38.8
2023-08-11,1229,62.5
2023-08-11,1231,87.2
2023-08-11,1232,145.5
2023-08-11,1233,36.75
2023-08-11,1234,39.8
2023-08-11,1236,22.65
2023-08-11,1256,299.0
2023-08-11,1301,84.0
2023-08-11,1303,69.6
2023-08-11,1304,23.55
2023-08-11,1305,25.5
2023-08-11,1307,23.9
2023-08-11,1308,25.6
2023-08-11,1309,19.2
2023-08-11,1310,16.1
2023-08-11,1312,18.65
2023-08-11,1312A,26.85
2023-08-11,1313,15.8
2023-08-11,1314,9.45
2023-08-11,1315,71.4
2023-08-11,1316,11.95
2023-08-11,1319,60.2
2023-08-11,1321,34.7
2023-08-11,1323,31.9
2023-08-11,1324,11.7
2023-08-11,1325,22.55
2023-08-11,1326,65.7
2023-08-11,1337,7.54
2023-08-11,1338,35.15
2023-08-11,1339,46.6
2023-08-11,1340,12.4
2023-08-11,1341,67.3
2023-08-11,1342,107.5
2023-08-11,1402,29.5
2023-08-11,1409,17.05
2023-08-11,1410,39.0
2023-08-11,1413,8.69
2023-08-11,1414,17.7
2023-08-11,1416,10.45
2023-08-11,1417,13.55
2023-08-11,1418,21.15
2023-08-11,1419,43.85
2023-08-11,1423,23.75
2023-08-11,1432,17.8
2023-08-11,1434,26.05
2023-08-11,1436,62.9
2023-08-11,1437,28.3
2023-08-11,1438,29.9
2023-08-11,1439,22.15
2023-08-11,1440,15.3
2023-08-11,1441,7.69
2023-08-11,1442,34.0
2023-08-11,1443,28.25
2023-08-11,1444,10.2
2023-08-11,1445,19.6
2023-08-11,1446,36.85
2023-08-11,1447,7.74
2023-08-11,1449,18.0
2023-08-11,1451,19.55
2023-08-11,1452,16.4
2023-08-11,1453,13.85
2023-08-11,1454,17.85
2023-08-11,1455,9.79
2023-08-11,1456,16.45
2023-08-11,1457,17.3
2023-08-11,1459,9.34
2023-08-11,1460,7.91
2023-08-11,1463,15.05
2023-08-11,1464,15.1
2023-08-11,1465,13.55
2023-08-11,1466,11.3
2023-08-11,1467,12.45
2023-08-11,1468,13.05
