date,code,name,trade_type,price,shares,value
2024-01-04,2454,聯發科,配對交易,925.98,92000.0,85190160.0
2024-01-04,2454,聯發科,配對交易,925.95,38304.0,35467589.0
2024-01-04,2454,聯發科,配對交易,925.9,33696.0,31199126.0
2024-01-04,2454,聯發科,配對交易,925.68,46000.0,42581280.0
2024-01-04,2881,富邦金,配對交易,63.46,386000.0,24495560.0
2024-01-04,2897,王道銀行,配對交易,8.93,600000.0,5358000.0
2024-01-04,3037,欣興,配對交易,167.93,95000.0,15953350.0
2024-01-04,3037,欣興,配對交易,167.56,350000.0,58646000.0
2024-01-04,6409,旭隼,配對交易,1614.37,10200.0,16466574.0
2024-01-04,6409,旭隼,配對交易,1614.36,9800.0,15820728.0
2024-01-04,8464,億豐,配對交易,344.5,46000.0,15847000.0
2024-01-05,2208,台船,配對交易,20.0,646000.0,12920000.0
2024-01-05,2330,台積電,配對交易,578.0,250000.0,144500000.0
2024-01-05,2330,台積電,配對交易,576.4,1368000.0,788515200.0
2024-01-05,2330,台積電,配對交易,576.39,865000.0,498577350.0
2024-01-05,2330,台積電,配對交易,576.01,174200.0,100340942.0
2024-01-05,2330,台積電,配對交易,575.99,93800.0,54027862.0
2024-01-05,2330,台積電,配對交易,575.74,86000.0,49513640.0
2024-01-05,2330,台積電,配對交易,575.73,51000.0,29362230.0
2024-01-05,2330,台積電,配對交易,575.66,82080.0,47250173.0
2024-01-05,2330,台積電,配對交易,575.63,79920.0,46004350.0
2024-01-05,2330,台積電,配對交易,566.26,35000.0,19819100.0
2024-01-05,2345,智邦,配對交易,493.85,37000.0,18272450.0
2024-01-05,2345,智邦,配對交易,493.84,62000.0,30618080.0
2024-01-05,2379,瑞昱,配對交易,449.64,40000.0,17985600.0
2024-01-05,2454,聯發科,配對交易,923.79,45000.0,41570550.0
2024-01-05,3037,欣興,配對交易,160.33,102000.0,16353660.0
2024-01-05,3481,群創,配對交易,14.74,1200000.0,17688000.0
2024-01-05,4766,南寶,配對交易,277.7,223000.0,61927100.0
2024-01-05,6669,緯穎,配對交易,1712.11,10000.0,17121100.0
2024-01-08,1438,三地開發,配對交易,30.0,700000.0,21000000.0
2024-01-08,2208,台船,配對交易,20.5,500000.0,10250000.0
2024-01-08,2308,台達電,配對交易,307.34,55000.0,16903700.0
2024-01-08,2308,台達電,配對交易,307.16,90000.0,27644400.0
2024-01-08,2330,台積電,配對交易,584.38,30000.0,17531400.0
2024-01-08,2330,台積電,配對交易,583.5,40000.0,23340000.0
2024-01-08,2330,台積電,配對交易,583.2,358000.0,208785600.0
2024-01-08,2330,台積電,配對交易,583.19,117000.0,68233230.0
2024-01-08,2330,台積電,配對交易,582.5,371000.0,216107500.0
2024-01-08,2345,智邦,配對交易,495.6,123000.0,60958800.0
2024-01-08,2345,智邦,配對交易,495.59,36000.0,17841240.0
2024-01-08,2395,研華,配對交易,361.75,48000.0,17364000.0
2024-01-08,2395,研華,配對交易,361.0,48000.0,17328000.0
2024-01-08,2395,研華,配對交易,360.75,48000.0,17316000.0
2024-01-08,2454,聯發科,配對交易,924.89,33000.0,30521370.0
2024-01-08,2454,聯發科,配對交易,924.88,68000.0,62891840.0
2024-01-08,2454,聯發科,配對交易,924.87,24000.0,22196880.0
2024-01-08,2454,聯發科,配對交易,921.77,18000.0,16591860.0
2024-01-08,2454,聯發科,配對交易,921.37,20000.0,18427400.0
2024-01-08,2454,聯發科,配對交易,920.99,19000.0,17498810.0
2024-01-08,2454,聯發科,配對交易,920.24,53000.0,48772720.0
2024-01-08,2885,元大金,配對交易,26.91,715000.0,19240650.0
2024-01-08,3533,嘉澤,配對交易,966.0,32000.0,30912000.0
2024-01-08,3533,嘉澤,配對交易,959.0,22000.0,21098000.0
2024-01-09,1590,亞德客-KY,配對交易,959.0,358000.0,343322000.0
2024-01-09,1590,亞德客-KY,配對交易,956.0,100000.0,95600000.0
2024-01-09,2002,中鋼,配對交易,26.14,514000.0,13435960.0
2024-01-09,2308,台達電,配對交易,305.25,75000.0,22893750.0
2024-01-09,2308,台達電,配對交易,299.51,75000.0,22463250.0
2024-01-09,2308,台達電,配對交易,296.78,55000.0,16322900.0
2024-01-09,2308,台達電,配對交易,296.25,100000.0,29625000.0
2024-01-09,2317,鴻海,配對交易,101.75,407000.0,41412250.0
2024-01-09,2330,台積電,配對交易,585.96,58000.0,33985680.0
2024-01-09,2330,台積電,配對交易,585.5,407000.0,238298500.0
2024-01-09,2345,智邦,配對交易,519.2,65025.0,33760980.0
2024-01-09,2345,智邦,配對交易,514.87,59000.0,30377330.0
2024-01-09,2345,智邦,配對交易,510.21,39975.0,20395645.0
2024-01-09,2368,金像電,配對交易,198.76,103000.0,20472280.0
2024-01-09,2385,群光,配對交易,182.97,296000.0,54159120.0
2024-01-09,2385,群光,配對交易,182.95,204000.0,37321800.0
2024-01-09,2885,元大金,配對交易,26.89,536870.0,14436434.0
2024-01-09,2885,元大金,配對交易,26.88,914130.0,24571814.0
2024-01-09,3037,欣興,配對交易,163.46,133000.0,21740180.0
2024-01-09,3037,欣興,配對交易,163.25,100000.0,16325000.0
2024-01-09,3443,創意,配對交易,1707.5,28000.0,47810000.0
2024-01-09,3481,群創,配對交易,13.65,738000.0,10073700.0
2024-01-09,3533,嘉澤,配對交易,977.99,47000.0,45965530.0
2024-01-09,3533,嘉澤,配對交易,977.98,34000.0,33251320.0
2024-01-09,3591,艾笛森,配對交易,25.0,500000.0,12500000.0
2024-01-09,4904,遠傳,配對交易,79.3,816000.0,64708800.0
2024-01-09,5871,中租-KY,配對交易,185.75,118000.0,21918500.0
2024-01-09,8464,億豐,配對交易,345.0,80000.0,27600000.0
2024-01-10,1101,台泥,配對交易,33.7,1500090.0,50553033.0
2024-01-10,1473,台南,配對交易,28.5,578000.0,16473000.0
2024-01-10,1590,亞德客-KY,配對交易,962.5,298000.0,286825000.0
2024-01-10,1590,亞德客-KY,配對交易,962.0,100000.0,96200000.0
2024-01-10,1590,亞德客-KY,配對交易,951.5,100000.0,95150000.0
2024-01-10,2208,台船,配對交易,20.45,690000.0,14110500.0
2024-01-10,2308,台達電,配對交易,291.73,78000.0,22754940.0
2024-01-10,2317,鴻海,配對交易,102.54,166000.0,17021640.0
2024-01-10,2330,台積電,配對交易,584.5,39000.0,22795500.0
2024-01-10,2330,台積電,配對交易,584.06,58000.0,33875480.0
2024-01-10,2330,台積電,配對交易,583.5,137000.0,79939500.0
2024-01-10,2345,智邦,配對交易,510.4,79000.0,40321600.0
2024-01-10,3037,欣興,配對交易,161.57,787000.0,127155590.0
2024-01-10,3037,欣興,配對交易,161.56,631000.0,101944360.0
2024-01-10,3037,欣興,配對交易,159.0,103000.0,16377000.0
2024-01-10,3443,創意,配對交易,1790.0,85000.0,152150000.0
2024-01-10,8454,富邦媒,配對交易,487.11,73000.0,35559030.0
2024-01-10,8454,富邦媒,配對交易,487.09,90000.0,43838100.0
2024-01-11,2308,台達電,配對交易,293.75,149000.0,43768750.0
2024-01-11,2308,台達電,配對交易,293.5,366520.0,107573620.0
2024-01-11,2308,台達電,配對交易,293.49,550480.0,161560375.0
2024-01-11,2317,鴻海,配對交易,102.44,167000.0,17107480.0
2024-01-11,2330,台積電,配對交易,587.5,463000.0,272012500.0
2024-01-11,2330,台積電,配對交易,586.33,157140.0,92135896.0
2024-01-11,2330,台積電,配對交易,586.32,36860.0,21611755.0
2024-01-11,2330,台積電,配對交易,585.5,2475000.0,1449112500.0
2024-01-11,2330,台積電,配對交易,584.5,123000.0,71893500.0
2024-01-11,2345,智邦,配對交易,518.09,105000.0,54399450.0
2024-01-11,2360,致茂,配對交易,218.75,200000.0,43750000.0
2024-01-11,2360,致茂,配對交易,218.0,200000.0,43600000.0
2024-01-11,2379,瑞昱,配對交易,450.11,36000.0,16203960.0
2024-01-11,2449,京元電子,配對交易,78.65,240000.0,18876000.0
2024-01-11,2454,聯發科,配對交易,926.33,20000.0,18526600.0
2024-01-11,3034,聯詠,配對交易,501.5,320000.0,160480000.0
2024-01-11,3034,聯詠,配對交易,501.49,496000.0,248739040.0
2024-01-11,3037,欣興,配對交易,161.25,113000.0,18221250.0
2024-01-11,3037,欣興,配對交易,161.22,700000.0,112854000.0
2024-01-11,3661,世芯-KY,配對交易,3650.0,100000.0,365000000.0
2024-01-11,4958,臻鼎-KY,配對交易,102.5,800000.0,82000000.0
2024-01-11,8464,億豐,配對交易,368.25,75000.0,27618750.0
2024-01-12,1301,台塑,配對交易,75.9,200000.0,15180000.0
2024-01-12,1590,亞德客-KY,配對交易,961.44,22000.0,21151680.0
2024-01-12,1590,亞德客-KY,配對交易,961.42,16000.0,15382720.0
2024-01-12,1590,亞德客-KY,配對交易,960.34,17940.0,17228500.0
2024-01-12,1590,亞德客-KY,配對交易,960.33,21060.0,20224550.0
2024-01-12,1598,岱宇,逐筆交易,37.2,600000.0,22320000.0
2024-01-12,1808,潤隆,配對交易,103.5,264000.0,27324000.0
2024-01-12,2303,聯電,配對交易,50.05,327000.0,16366350.0
2024-01-12,2330,台積電,配對交易,583.0,790300.0,460744900.0
2024-01-12,2382,廣達,配對交易,230.35,88000.0,20270800.0
2024-01-12,2454,聯發科,配對交易,929.68,19000.0,17663920.0
2024-01-12,2882,國泰金,配對交易,44.54,374000.0,16657960.0
2024-01-12,2891,中信金,配對交易,28.06,821000.0,23037260.0
2024-01-12,3443,創意,配對交易,1819.19,9000.0,16372710.0
2024-01-12,4958,臻鼎-KY,配對交易,104.0,949000.0,98696000.0
2024-01-12,8464,億豐,配對交易,354.0,118000.0,41772000.0
2024-01-15,1301,台塑,配對交易,75.6,400000.0,30240000.0
2024-01-15,1590,亞德客-KY,配對交易,966.01,21000.0,20286210.0
2024-01-15,1590,亞德客-KY,配對交易,966.0,19000.0,18354000.0
2024-01-15,2303,聯電,配對交易,50.8,473225.0,24039830.0
2024-01-15,2330,台積電,配對交易,588.5,150000.0,88275000.0
2024-01-15,2345,智邦,配對交易,516.13,38800.0,20025844.0
2024-01-15,2345,智邦,配對交易,516.1,31200.0,16102320.0
2024-01-15,2360,致茂,配對交易,217.9,288000.0,62755200.0
2024-01-15,2360,致茂,配對交易,214.5,101000.0,21664500.0
2024-01-15,2360,致茂,配對交易,213.44,287000.0,61257280.0
2024-01-15,2385,群光,配對交易,183.25,119000.0,21806750.0
2024-01-15,2395,研華,配對交易,354.25,57000.0,20192250.0
2024-01-15,2883,凱基金,配對交易,12.15,839000.0,10193850.0
2024-01-15,2891,中信金,配對交易,28.18,698000.0,19669640.0
2024-01-15,4958,臻鼎-KY,配對交易,102.0,1064000.0,108528000.0
2024-01-15,5871,中租-KY,配對交易,184.39,90000.0,16595100.0
2024-01-16,01002T,土銀國泰R1,配對交易,17.23,15067000.0,259604410.0
2024-01-16,1590,亞德客-KY,配對交易,945.08,134000.0,126640720.0
2024-01-16,1590,亞德客-KY,配對交易,945.06,131000.0,123802860.0
2024-01-16,1590,亞德客-KY,配對交易,944.4,92000.0,86884800.0
2024-01-16,1590,亞德客-KY,配對交易,944.37,63000.0,59495310.0
2024-01-16,2317,鴻海,配對交易,99.93,198000.0,19786140.0
2024-01-16,2330,台積電,配對交易,585.0,420000.0,245700000.0
2024-01-16,2330,台積電,配對交易,580.0,800000.0,464000000.0
2024-01-16,2360,致茂,配對交易,212.35,112000.0,23783200.0
2024-01-16,2383,台光電,逐筆交易,391.5,60000.0,23490000.0
2024-01-16,2454,聯發科,配對交易,902.5,95000.0,85737500.0
2024-01-16,2454,聯發科,配對交易,898.0,230000.0,206540000.0
2024-01-16,2454,聯發科,配對交易,893.68,18000.0,16086240.0
2024-01-16,2618,長榮航,配對交易,31.58,736000.0,23242880.0
2024-01-16,2897,王道銀行,配對交易,10.5,910000.0,9555000.0
2024-01-16,3533,嘉澤,配對交易,995.0,300000.0,298500000.0
2024-01-16,4958,臻鼎-KY,配對交易,102.0,1000000.0,102000000.0
2024-01-16,8454,富邦媒,配對交易,472.0,150000.0,70800000.0
2024-01-17,1476,儒鴻,配對交易,538.5,28000.0,15078000.0
2024-01-17,1590,亞德客-KY,配對交易,946.34,112000.0,105990080.0
2024-01-17,1590,亞德客-KY,配對交易,946.32,135000.0,127753200.0
2024-01-17,1590,亞德客-KY,配對交易,945.39,52000.0,49160280.0
2024-01-17,1590,亞德客-KY,配對交易,945.37,97000.0,91700890.0
2024-01-17,2330,台積電,配對交易,600.77,28000.0,16821560.0
2024-01-17,2330,台積電,配對交易,586.77,30800.0,18072516.0
2024-01-17,2330,台積電,配對交易,582.35,200000.0,116470000.0
2024-01-17,2330,台積電,配對交易,582.34,200000.0,116468000.0
2024-01-17,2330,台積電,配對交易,581.5,50000.0,29075000.0
2024-01-17,2330,台積電,配對交易,581.36,630000.0,366256800.0
2024-01-17,2330,台積電,配對交易,581.35,400000.0,232540000.0
2024-01-17,2330,台積電,配對交易,581.07,38000.0,22080660.0
2024-01-17,2330,台積電,配對交易,581.0,1036000.0,601916000.0
2024-01-17,2330,台積電,配對交易,580.42,36000.0,20895120.0
2024-01-17,2330,台積電,配對交易,580.37,319200.0,185254104.0
2024-01-17,2330,台積電,配對交易,580.34,478800.0,277866792.0
2024-01-17,2330,台積電,配對交易,580.31,180000.0,104455800.0
2024-01-17,2330,台積電,配對交易,570.25,29000.0,16537250.0
2024-01-17,2345,智邦,配對交易,510.5,53000.0,27056500.0
2024-01-17,2345,智邦,配對交易,509.7,238550.0,121588935.0
2024-01-17,2345,智邦,配對交易,509.69,128450.0,65469680.0
2024-01-17,2356,英業達,配對交易,50.0,300000.0,15000000.0
2024-01-17,2360,致茂,配對交易,211.64,108000.0,22857120.0
2024-01-17,2360,致茂,配對交易,211.52,78000.0,16498560.0
2024-01-17,2454,聯發科,配對交易,886.25,20000.0,17725000.0
2024-01-17,2454,聯發科,配對交易,880.99,25000.0,22024750.0
2024-01-17,2881,富邦金,配對交易,62.45,1040000.0,64948000.0
2024-01-17,2881,富邦金,配對交易,62.43,1301000.0,81221430.0
2024-01-17,3036,文曄,配對交易,134.5,1000000.0,134500000.0
2024-01-17,3037,欣興,配對交易,159.75,145000.0,23163750.0
2024-01-17,3037,欣興,配對交易,159.25,467000.0,74369750.0
2024-01-17,3037,欣興,配對交易,159.19,1204000.0,191664760.0
2024-01-17,3037,欣興,配對交易,159.18,946000.0,150584280.0
2024-01-17,3661,世芯-KY,配對交易,3670.0,30000.0,110100000.0
2024-01-17,3711,日月光投控,配對交易,124.86,127000.0,15857220.0
2024-01-17,3711,日月光投控,配對交易,124.82,140000.0,17474800.0
2024-01-17,5871,中租-KY,配對交易,180.75,111000.0,20063250.0
2024-01-17,5871,中租-KY,配對交易,179.25,700000.0,125475000.0
2024-01-17,5871,中租-KY,配對交易,178.5,324000.0,57834000.0
2024-01-17,6409,旭隼,配對交易,1452.5,45000.0,65362500.0
2024-01-17,8454,富邦媒,配對交易,462.0,77000.0,35574000.0
2024-01-18,1216,統一,逐筆交易,70.85,279000.0,19767150.0
2024-01-18,1590,亞德客-KY,配對交易,962.5,188000.0,180950000.0
2024-01-18,1590,亞德客-KY,配對交易,956.0,64000.0,61184000.0
2024-01-18,1590,亞德客-KY,配對交易,953.0,169000.0,161057000.0
2024-01-18,2049,上銀,配對交易,212.25,286000.0,60703500.0
2024-01-18,2308,台達電,配對交易,280.23,76560.0,21454409.0
2024-01-18,2308,台達電,配對交易,280.2,116440.0,32626488.0
2024-01-18,2308,台達電,配對交易,278.62,76000.0,21175120.0
2024-01-18,2308,台達電,配對交易,278.6,104000.0,28974400.0
2024-01-18,2330,台積電,配對交易,588.0,1344000.0,790272000.0
2024-01-18,2330,台積電,配對交易,587.5,242100.0,142233750.0
2024-01-18,2330,台積電,配對交易,587.12,893800.0,524767856.0
2024-01-18,2330,台積電,配對交易,587.11,250000.0,146777500.0
2024-01-18,2330,台積電,配對交易,587.1,730200.0,428700420.0
2024-01-18,2330,台積電,配對交易,587.0,659700.0,387243900.0
2024-01-18,2330,台積電,配對交易,586.99,778200.0,456795618.0
2024-01-18,2330,台積電,配對交易,586.97,390000.0,228918300.0
2024-01-18,2330,台積電,配對交易,586.88,3120000.0,1831065600.0
2024-01-18,2330,台積電,配對交易,586.5,139000.0,81523500.0
2024-01-18,2330,台積電,配對交易,584.41,30000.0,17532300.0
2024-01-18,2330,台積電,配對交易,582.55,29000.0,16893950.0
2024-01-18,2345,智邦,配對交易,505.2,250895.0,126752154.0
2024-01-18,2345,智邦,配對交易,505.18,246105.0,124327324.0
2024-01-18,2382,廣達,配對交易,223.25,93000.0,20762250.0
2024-01-18,2412,中華電,配對交易,118.73,219000.0,26001870.0
2024-01-18,2603,長榮,配對交易,154.0,103000.0,15862000.0
2024-01-18,3023,信邦,配對交易,264.17,62894.0,16614708.0
2024-01-18,3023,信邦,配對交易,264.0,57106.0,15075984.0
2024-01-18,3036,文曄,配對交易,145.5,109000.0,15859500.0
2024-01-18,3037,欣興,配對交易,157.53,318500.0,50173305.0
2024-01-18,3037,欣興,配對交易,157.52,203000.0,31976560.0
2024-01-18,3037,欣興,配對交易,157.39,148000.0,23293720.0
2024-01-18,3037,欣興,配對交易,157.26,566500.0,89087790.0
2024-01-18,3711,日月光投控,配對交易,127.15,178000.0,22632700.0
2024-01-18,3711,日月光投控,配對交易,126.25,189000.0,23861250.0
2024-01-18,4958,臻鼎-KY,配對交易,101.5,1000000.0,101500000.0
2024-01-18,5871,中租-KY,配對交易,178.75,106000.0,18947500.0
2024-01-18,5871,中租-KY,配對交易,177.75,200000.0,35550000.0
2024-01-18,5871,中租-KY,配對交易,177.25,200000.0,35450000.0
2024-01-18,8454,富邦媒,配對交易,460.0,100000.0,46000000.0
2024-01-19,1590,亞德客-KY,配對交易,977.5,58000.0,56695000.0
2024-01-19,2303,聯電,配對交易,48.68,350000.0,17038000.0
2024-01-19,2303,聯電,配對交易,48.67,350000.0,17034500.0
2024-01-19,2308,台達電,配對交易,285.0,98000.0,27930000.0
2024-01-19,2330,台積電,配對交易,626.0,40000.0,25040000.0
2024-01-19,2330,台積電,配對交易,625.0,104000.0,65000000.0
2024-01-19,2330,台積電,配對交易,624.81,34776.0,21728393.0
2024-01-19,2330,台積電,配對交易,624.75,33800.0,21116550.0
2024-01-19,2330,台積電,配對交易,624.72,31200.0,19491264.0
2024-01-19,2330,台積電,配對交易,624.66,34224.0,21378364.0
2024-01-19,2330,台積電,配對交易,624.52,196000.0,122405920.0
2024-01-19,2330,台積電,配對交易,624.5,667000.0,416541500.0
2024-01-19,2330,台積電,配對交易,622.25,60180.0,37447005.0
2024-01-19,2330,台積電,配對交易,622.24,57820.0,35977917.0
2024-01-19,2330,台積電,配對交易,621.81,93000.0,57828330.0
2024-01-19,2330,台積電,配對交易,621.79,159000.0,98864610.0
2024-01-19,2330,台積電,配對交易,621.25,290000.0,180162500.0
2024-01-19,2330,台積電,配對交易,621.24,40710.0,25290680.0
2024-01-19,2330,台積電,配對交易,621.23,1468290.0,912145797.0
2024-01-19,2330,台積電,配對交易,621.21,210000.0,130454100.0
2024-01-19,2330,台積電,配對交易,621.18,35000.0,21741300.0
2024-01-19,2330,台積電,配對交易,621.17,30500.0,18945685.0
2024-01-19,2330,台積電,配對交易,621.15,27500.0,17081625.0
2024-01-19,2330,台積電,配對交易,621.12,393680.0,244522522.0
2024-01-19,2330,台積電,配對交易,621.11,138320.0,85911935.0
2024-01-19,2330,台積電,配對交易,614.83,26000.0,15985580.0
2024-01-19,2330,台積電,配對交易,591.09,26000.0,15368340.0
2024-01-19,2360,致茂,配對交易,214.25,314000.0,67274500.0
2024-01-19,2360,致茂,配對交易,213.36,83333.0,17779929.0
2024-01-19,2360,致茂,配對交易,213.33,116667.0,24888571.0
2024-01-19,2360,致茂,配對交易,213.25,295000.0,62908750.0
2024-01-19,2360,致茂,配對交易,212.75,200000.0,42550000.0
2024-01-19,2376,技嘉,配對交易,269.75,70000.0,18882500.0
2024-01-19,2408,南亞科,配對交易,69.4,392000.0,27204800.0
2024-01-19,2408,南亞科,配對交易,69.3,729000.0,50519700.0
2024-01-19,2454,聯發科,配對交易,938.0,30000.0,28140000.0
2024-01-19,2454,聯發科,配對交易,913.97,41400.0,37838358.0
2024-01-19,2454,聯發科,配對交易,913.96,30000.0,27418800.0
2024-01-19,2454,聯發科,配對交易,913.95,50600.0,46245870.0
2024-01-19,2618,長榮航,配對交易,31.43,745000.0,23415350.0
2024-01-19,2881,富邦金,配對交易,65.0,1188000.0,77220000.0
2024-01-19,2881,富邦金,配對交易,61.01,1186000.0,72357860.0
2024-01-19,2885,元大金,配對交易,26.12,568000.0,14836160.0
2024-01-19,2888,新光金,配對交易,7.52,950000.0,7144000.0
2024-01-19,3017,奇鋐,配對交易,344.4,851900.0,293394360.0
2024-01-19,3017,奇鋐,配對交易,344.39,365100.0,125736789.0
2024-01-19,3231,緯創,配對交易,104.25,614000.0,64009500.0
2024-01-19,3576,聯合再生,配對交易,13.0,1327000.0,17251000.0
2024-01-19,3661,世芯-KY,配對交易,3735.0,43000.0,160605000.0
2024-01-19,3661,世芯-KY,配對交易,3593.0,24000.0,86232000.0
2024-01-19,4958,臻鼎-KY,配對交易,99.8,1172000.0,116965600.0
2024-01-19,6409,旭隼,配對交易,1373.15,16000.0,21970400.0
2024-01-19,6669,緯穎,配對交易,2003.01,9981.0,19992043.0
2024-01-19,6669,緯穎,配對交易,1998.46,8019.0,16025651.0
2024-01-19,8028,昇陽半導體,配對交易,45.0,7050000.0,317250000.0
2024-01-22,2049,上銀,配對交易,220.0,86000.0,18920000.0
2024-01-22,2308,台達電,配對交易,291.24,80000.0,23299200.0
2024-01-22,2308,台達電,配對交易,291.22,140000.0,40770800.0
2024-01-22,2308,台達電,配對交易,290.62,145000.0,42139900.0
2024-01-22,2308,台達電,配對交易,290.61,119000.0,34582590.0
2024-01-22,2327,國巨*,配對交易,554.5,41000.0,22734500.0
2024-01-22,2330,台積電,配對交易,644.82,35000.0,22568700.0
2024-01-22,2330,台積電,配對交易,629.0,249000.0,156621000.0
2024-01-22,2330,台積電,配對交易,628.66,70000.0,44006200.0
2024-01-22,2330,台積電,配對交易,627.86,132000.0,82877520.0
2024-01-22,2330,台積電,配對交易,627.83,173000.0,108614590.0
2024-01-22,2330,台積電,配對交易,627.46,109200.0,68518632.0
2024-01-22,2330,台積電,配對交易,627.45,76200.0,47811690.0
2024-01-22,2330,台積電,配對交易,627.44,802950.0,503802948.0
2024-01-22,2330,台積電,配對交易,627.43,243650.0,152873320.0
2024-01-22,2330,台積電,配對交易,626.86,101910.0,63883303.0
2024-01-22,2330,台積電,配對交易,626.84,135090.0,84679816.0
2024-01-22,2330,台積電,配對交易,626.3,98000.0,61377400.0
2024-01-22,2330,台積電,配對交易,626.29,78000.0,48850620.0
2024-01-22,2330,台積電,配對交易,626.0,198000.0,123948000.0
2024-01-22,2330,台積電,配對交易,625.5,193000.0,120721500.0
2024-01-22,2330,台積電,配對交易,625.24,782000.0,488937680.0
2024-01-22,2330,台積電,配對交易,624.5,249000.0,155500500.0
2024-01-22,2360,致茂,配對交易,215.5,100000.0,21550000.0
2024-01-22,2360,致茂,配對交易,215.25,200000.0,43050000.0
2024-01-22,2376,技嘉,配對交易,243.5,79000.0,19236500.0
2024-01-22,2408,南亞科,配對交易,69.45,633000.0,43961850.0
2024-01-22,2408,南亞科,配對交易,69.39,1038000.0,72026820.0
2024-01-22,2454,聯發科,配對交易,927.78,45600.0,42306768.0
2024-01-22,2454,聯發科,配對交易,927.76,46400.0,43048064.0
2024-01-22,2618,長榮航,配對交易,30.63,727000.0,22268010.0
2024-01-22,2880,華南金,配對交易,19.1,900000.0,17190000.0
2024-01-22,2881,富邦金,配對交易,63.3,328000.0,20762400.0
2024-01-22,2881,富邦金,配對交易,63.28,500000.0,31640000.0
2024-01-22,2885,元大金,配對交易,26.34,3000000.0,79020000.0
