date,code,name,trade_type,price,shares,value
2023-06-26,2330,台積電,配對交易,575.52,81400.0,46847328.0
2023-06-26,2330,台積電,配對交易,575.5,52000.0,29926000.0
2023-06-26,2330,台積電,配對交易,575.49,140600.0,80913894.0
2023-06-26,2332,友訊,逐筆交易,21.35,5998400.0,128065840.0
2023-06-26,2345,智邦,配對交易,343.74,323750.0,111285825.0
2023-06-26,2345,智邦,配對交易,343.72,551250.0,189475650.0
2023-06-26,2395,研華,配對交易,404.98,98000.0,39688040.0
2023-06-26,2395,研華,配對交易,404.95,75000.0,30371250.0
2023-06-26,3231,緯創,配對交易,75.7,766000.0,57986200.0
2023-06-26,3346,麗清,配對交易,45.0,1737820.0,78201900.0
2023-06-26,3665,貿聯-KY,配對交易,316.0,100000.0,31600000.0
2023-06-26,3665,貿聯-KY,配對交易,313.72,146000.0,45803120.0
2023-06-26,3665,貿聯-KY,配對交易,313.71,54000.0,16940340.0
2023-06-26,3711,日月光投控,配對交易,126.0,230000.0,28980000.0
2023-06-26,4555,氣立,配對交易,48.2,313000.0,15086600.0
2023-06-26,4904,遠傳,配對交易,76.7,700000.0,53690000.0
2023-06-26,4904,遠傳,配對交易,76.0,869000.0,66044000.0
2023-06-26,5871,中租-KY,配對交易,200.84,210000.0,42176400.0
2023-06-26,5871,中租-KY,配對交易,200.82,161000.0,32332020.0
2023-06-26,5871,中租-KY,配對交易,200.78,137690.0,27645398.0
2023-06-26,5871,中租-KY,配對交易,200.76,143310.0,28770916.0
2023-06-26,6409,旭隼,配對交易,1930.0,66919.0,129153670.0
2023-06-26,6415,矽力*-KY,配對交易,377.0,182000.0,68614000.0
2023-06-26,9938,百和,配對交易,50.5,500000.0,25250000.0
2023-06-27,01003T,兆豐新光R1,配對交易,22.5,5000000.0,112500000.0
2023-06-27,01003T,兆豐新光R1,配對交易,21.99,1500000.0,32985000.0
2023-06-27,1227,佳格,逐筆交易,40.0,426000.0,17040000.0
2023-06-27,1303,南亞,配對交易,85.5,315692.0,26991666.0
2023-06-27,1605,華新,配對交易,44.8,8611000.0,385772800.0
2023-06-27,2303,聯電,配對交易,50.0,22000000.0,1100000000.0
2023-06-27,2308,台達電,配對交易,348.98,101000.0,35246980.0
2023-06-27,2308,台達電,配對交易,348.75,300000.0,104625000.0
2023-06-27,2308,台達電,配對交易,348.25,100000.0,34825000.0
2023-06-27,2308,台達電,配對交易,346.72,99000.0,34325280.0
2023-06-27,2330,台積電,配對交易,573.33,131000.0,75106230.0
2023-06-27,2330,台積電,配對交易,572.99,129000.0,73915710.0
2023-06-27,2330,台積電,配對交易,570.0,310000.0,176700000.0
2023-06-27,2362,藍天,配對交易,30.0,9900000.0,297000000.0
2023-06-27,2395,研華,配對交易,407.25,39000.0,15882750.0
2023-06-27,2889,國票金,配對交易,13.2,550000.0,7260000.0
2023-06-27,3711,日月光投控,配對交易,124.0,1367000.0,169508000.0
2023-06-27,3711,日月光投控,配對交易,123.75,1000000.0,123750000.0
2023-06-27,3711,日月光投控,配對交易,123.0,2000000.0,246000000.0
2023-06-27,4148,全宇生技-KY,逐筆交易,54.0,450000.0,24300000.0
2023-06-27,4904,遠傳,配對交易,77.8,879000.0,68386200.0
2023-06-27,4904,遠傳,配對交易,69.3,851000.0,58974300.0
2023-06-27,5871,中租-KY,配對交易,201.0,152000.0,30552000.0
2023-06-27,6415,矽力*-KY,配對交易,359.87,59000.0,21232330.0
2023-06-28,01003T,兆豐新光R1,配對交易,21.99,1500000.0,32985000.0
2023-06-28,1605,華新,配對交易,43.55,9271000.0,403752050.0
2023-06-28,1605,華新,配對交易,39.2,2761000.0,108231200.0
2023-06-28,2109,華豐,配對交易,14.4,2500000.0,36000000.0
2023-06-28,2308,台達電,配對交易,346.5,279000.0,96673500.0
2023-06-28,2317,鴻海,配對交易,114.75,821000.0,94209750.0
2023-06-28,2330,台積電,配對交易,579.91,30000.0,17397300.0
2023-06-28,2330,台積電,配對交易,574.55,83000.0,47687650.0
2023-06-28,2330,台積電,配對交易,574.53,76000.0,43664280.0
2023-06-28,2330,台積電,配對交易,574.5,54000.0,31023000.0
2023-06-28,2377,微星,配對交易,173.75,92000.0,15985000.0
2023-06-28,2377,微星,配對交易,173.15,200000.0,34630000.0
2023-06-28,2377,微星,配對交易,173.13,164000.0,28393320.0
2023-06-28,2408,南亞科,配對交易,69.8,812000.0,56677600.0
2023-06-28,2425,承啟,配對交易,39.6,6000000.0,237600000.0
2023-06-28,2454,聯發科,配對交易,692.73,790000.0,547256700.0
2023-06-28,2454,聯發科,配對交易,692.71,1467000.0,1016205570.0
2023-06-28,2885,元大金,配對交易,24.13,2576000.0,62158880.0
2023-06-28,3661,世芯-KY,配對交易,1759.63,15000.0,26394450.0
2023-06-28,3711,日月光投控,配對交易,123.04,210600.0,25912224.0
2023-06-28,3711,日月光投控,配對交易,123.03,149400.0,18380682.0
2023-06-28,4904,遠傳,配對交易,77.3,6651000.0,514122300.0
2023-06-28,6550,北極星藥業-KY,配對交易,83.1,638000.0,53017800.0
2023-06-28,9938,百和,配對交易,51.8,800000.0,41440000.0
2023-06-29,1227,佳格,逐筆交易,40.0,405000.0,16200000.0
2023-06-29,1605,華新,配對交易,41.1,2163000.0,88899300.0
2023-06-29,1795,美時,配對交易,300.5,900000.0,270450000.0
2023-06-29,2308,台達電,配對交易,350.68,228000.0,79955040.0
2023-06-29,2330,台積電,配對交易,576.43,29000.0,16716470.0
2023-06-29,2330,台積電,配對交易,575.15,336000.0,193250400.0
2023-06-29,2330,台積電,配對交易,575.14,214000.0,123079960.0
2023-06-29,2330,台積電,配對交易,572.35,76000.0,43498600.0
2023-06-29,2330,台積電,配對交易,572.34,89000.0,50938260.0
2023-06-29,2360,致茂,配對交易,244.75,111000.0,27167250.0
2023-06-29,2371,大同,配對交易,55.0,3500000.0,192500000.0
2023-06-29,2377,微星,配對交易,174.0,150000.0,26100000.0
2023-06-29,2408,南亞科,配對交易,72.3,720000.0,52056000.0
2023-06-29,2454,聯發科,配對交易,698.21,383000.0,267414430.0
2023-06-29,2454,聯發科,配對交易,698.19,487000.0,340018530.0
2023-06-29,2603,長榮,配對交易,153.77,150000.0,23065500.0
2023-06-29,3058,立德,逐筆交易,28.0,1500000.0,42000000.0
2023-06-29,3711,日月光投控,配對交易,122.75,1118000.0,137234500.0
2023-06-29,5871,中租-KY,配對交易,204.75,114000.0,23341500.0
2023-06-29,5871,中租-KY,配對交易,204.74,80300.0,16440622.0
2023-06-29,5871,中租-KY,配對交易,204.7,83000.0,16990100.0
2023-06-29,5871,中租-KY,配對交易,204.68,98700.0,20201916.0
2023-06-30,01002T,土銀國泰R1,配對交易,17.9,10000000.0,179000000.0
2023-06-30,01003T,兆豐新光R1,配對交易,22.5,5500000.0,123750000.0
2023-06-30,01003T,兆豐新光R1,配對交易,22.4,2200000.0,49280000.0
2023-06-30,1227,佳格,逐筆交易,39.9,510000.0,20349000.0
2023-06-30,1229,聯華,配對交易,67.8,276000.0,18712800.0
2023-06-30,1477,聚陽,配對交易,300.5,69027.0,20742614.0
2023-06-30,1477,聚陽,配對交易,300.47,54973.0,16517737.0
2023-06-30,1605,華新,配對交易,41.0,428000.0,17548000.0
2023-06-30,2303,聯電,配對交易,48.5,559000.0,27111500.0
2023-06-30,2330,台積電,配對交易,590.04,60000.0,35402400.0
2023-06-30,2330,台積電,配對交易,576.0,7306000.0,4208256000.0
2023-06-30,2330,台積電,配對交易,575.83,1350000.0,777370500.0
2023-06-30,2330,台積電,配對交易,575.81,1190000.0,685213900.0
2023-06-30,2330,台積電,配對交易,574.57,49000.0,28153930.0
2023-06-30,2330,台積電,配對交易,574.53,72280.0,41527028.0
2023-06-30,2330,台積電,配對交易,574.52,483720.0,277906814.0
2023-06-30,2330,台積電,配對交易,574.42,89775.0,51568556.0
2023-06-30,2330,台積電,配對交易,574.4,81225.0,46655640.0
2023-06-30,2330,台積電,配對交易,572.38,126000.0,72119880.0
2023-06-30,2368,金像電,配對交易,146.0,155000.0,22630000.0
2023-06-30,2382,廣達,配對交易,150.75,194000.0,29245500.0
2023-06-30,2454,聯發科,配對交易,688.23,342000.0,235374660.0
2023-06-30,2454,聯發科,配對交易,688.21,492000.0,338599320.0
2023-06-30,2454,聯發科,配對交易,687.5,79000.0,54312500.0
2023-06-30,2603,長榮,配對交易,93.5,170431000.0,15935298500.0
2023-06-30,2603,長榮,配對交易,76.5,252000.0,19278000.0
2023-06-30,2607,榮運,配對交易,31.4,500000.0,15700000.0
2023-06-30,2884,玉山金,配對交易,26.08,900000.0,23472000.0
2023-06-30,2884,玉山金,配對交易,26.07,900000.0,23463000.0
2023-06-30,2891,中信金,配對交易,24.73,657000.0,16247610.0
2023-06-30,3008,大立光,配對交易,2126.53,25435.0,54088291.0
2023-06-30,3008,大立光,配對交易,2126.51,7500.0,15948825.0
2023-06-30,3008,大立光,配對交易,2126.45,14065.0,29908519.0
2023-06-30,3023,信邦,配對交易,369.5,44000.0,16258000.0
2023-06-30,3034,聯詠,配對交易,425.75,178000.0,75783500.0
2023-06-30,3037,欣興,配對交易,176.0,112000.0,19712000.0
2023-06-30,3037,欣興,配對交易,175.65,133000.0,23361450.0
2023-06-30,3711,日月光投控,配對交易,116.7,6800000.0,793560000.0
2023-06-30,4904,遠傳,配對交易,78.3,345000.0,27013500.0
2023-06-30,6409,旭隼,配對交易,1965.0,13000.0,25545000.0
2023-06-30,6550,北極星藥業-KY,配對交易,81.6,2500000.0,204000000.0
2023-06-30,6830,汎銓,配對交易,146.0,104000.0,15184000.0
2023-06-30,9938,百和,配對交易,52.0,500000.0,26000000.0
2023-07-03,1227,佳格,逐筆交易,39.6,405000.0,16038000.0
2023-07-03,1723,中碳,配對交易,128.0,120000.0,15360000.0
2023-07-03,1795,美時,逐筆交易,297.01,60000.0,17820600.0
2023-07-03,1795,美時,逐筆交易,297.0,25035850.0,7435647450.0
2023-07-03,1795,美時,配對交易,293.0,590000.0,172870000.0
2023-07-03,1907,永豐餘,配對交易,37.25,676000.0,25181000.0
2023-07-03,2454,聯發科,配對交易,693.5,56000.0,38836000.0
2023-07-03,2603,長榮,配對交易,90.2,229000.0,20655800.0
2023-07-03,3023,信邦,配對交易,370.0,41000.0,15170000.0
2023-07-03,3231,緯創,配對交易,96.7,203000.0,19630100.0
2023-07-03,3231,緯創,配對交易,96.69,171000.0,16533990.0
2023-07-03,6550,北極星藥業-KY,配對交易,80.4,510000.0,41004000.0
2023-07-03,6550,北極星藥業-KY,配對交易,80.2,500000.0,40100000.0
2023-07-03,8996,高力,配對交易,371.0,50000.0,18550000.0
2023-07-03,9938,百和,配對交易,52.0,600000.0,31200000.0
2023-07-04,01003T,兆豐新光R1,配對交易,23.8,2500000.0,59500000.0
2023-07-04,1227,佳格,逐筆交易,39.8,400000.0,15920000.0
2023-07-04,1590,亞德客-KY,配對交易,1018.02,32000.0,32576640.0
2023-07-04,1723,中碳,配對交易,128.5,117000.0,15034500.0
2023-07-04,1795,美時,配對交易,306.0,237000.0,72522000.0
2023-07-04,1795,美時,配對交易,297.0,822000.0,244134000.0
2023-07-04,2301,光寶科,配對交易,119.0,2419000.0,287861000.0
2023-07-04,2301,光寶科,配對交易,112.22,160200.0,17977644.0
2023-07-04,2301,光寶科,配對交易,112.17,139800.0,15681366.0
2023-07-04,2303,聯電,配對交易,48.72,729000.0,35516880.0
2023-07-04,2308,台達電,配對交易,367.02,46000.0,16882920.0
2023-07-04,2317,鴻海,配對交易,111.5,8000000.0,892000000.0
2023-07-04,2317,鴻海,配對交易,100.0,190000.0,19000000.0
2023-07-04,2324,仁寶,配對交易,29.69,1168000.0,34677920.0
2023-07-04,2324,仁寶,配對交易,29.67,2032000.0,60289440.0
2023-07-04,2330,台積電,配對交易,581.5,42000.0,24423000.0
2023-07-04,2360,致茂,配對交易,272.56,97155.0,26480567.0
2023-07-04,2360,致茂,配對交易,272.54,55845.0,15219996.0
2023-07-04,2371,大同,配對交易,56.0,3000000.0,168000000.0
2023-07-04,2376,技嘉,配對交易,250.68,66418.0,16649664.0
2023-07-04,2376,技嘉,配對交易,250.59,61582.0,15431833.0
2023-07-04,2610,華航,配對交易,26.15,1580000.0,41317000.0
2023-07-04,2723,美食-KY,配對交易,138.08,115000.0,15879200.0
2023-07-04,2889,國票金,配對交易,13.2,14500000.0,191400000.0
2023-07-04,2890,永豐金,配對交易,19.15,1200000.0,22980000.0
2023-07-04,3008,大立光,配對交易,2201.75,19240.0,42361670.0
2023-07-04,3008,大立光,配對交易,2201.74,54760.0,120567282.0
2023-07-04,3058,立德,逐筆交易,29.5,1500000.0,44250000.0
2023-07-04,6550,北極星藥業-KY,配對交易,80.4,912000.0,73324800.0
2023-07-04,9921,巨大,配對交易,235.74,157000.0,37011180.0
2023-07-04,9938,百和,配對交易,52.3,800000.0,41840000.0
2023-07-05,01003T,兆豐新光R1,配對交易,22.4,1600000.0,35840000.0
2023-07-05,01003T,兆豐新光R1,配對交易,21.5,3680000.0,79120000.0
2023-07-05,1216,統一,配對交易,76.35,366000.0,27944100.0
2023-07-05,1227,佳格,逐筆交易,39.65,453000.0,17961450.0
2023-07-05,1419,新紡,配對交易,43.5,500000.0,21750000.0
2023-07-05,1605,華新,配對交易,41.7,915000.0,38155500.0
2023-07-05,1723,中碳,配對交易,128.0,120000.0,15360000.0
2023-07-05,1795,美時,配對交易,298.5,170000.0,50745000.0
2023-07-05,1795,美時,配對交易,297.0,51000.0,15147000.0
2023-07-05,1795,美時,配對交易,264.5,868000.0,229586000.0
2023-07-05,2201,裕隆,配對交易,89.6,333000.0,29836800.0
2023-07-05,2301,光寶科,配對交易,115.0,3000000.0,345000000.0
2023-07-05,2330,台積電,配對交易,582.59,190600.0,111041654.0
2023-07-05,2330,台積電,配對交易,582.57,162400.0,94609368.0
2023-07-05,2360,致茂,配對交易,276.56,54480.0,15066989.0
2023-07-05,2360,致茂,配對交易,272.78,73000.0,19912940.0
2023-07-05,2360,致茂,配對交易,268.95,56520.0,15201054.0
2023-07-05,2371,大同,配對交易,54.8,3000000.0,164400000.0
2023-07-05,2534,宏盛,配對交易,23.9,500000.0,11950000.0
2023-07-05,2616,山隆,配對交易,32.9,500000.0,16450000.0
2023-07-05,3008,大立光,配對交易,2229.81,25840.0,57618290.0
2023-07-05,3008,大立光,配對交易,2229.8,12160.0,27114368.0
2023-07-05,3035,智原,配對交易,225.5,240000.0,54120000.0
2023-07-05,3037,欣興,配對交易,181.0,85000.0,15385000.0
2023-07-05,3711,日月光投控,配對交易,111.6,362000.0,40399200.0
2023-07-05,6550,北極星藥業-KY,配對交易,79.0,250000.0,19750000.0
2023-07-05,6550,北極星藥業-KY,配對交易,78.0,1200000.0,93600000.0
2023-07-06,1216,統一,配對交易,73.81,237000.0,17492970.0
2023-07-06,1723,中碳,配對交易,127.5,120000.0,15300000.0
2023-07-06,1795,美時,配對交易,294.5,494000.0,145483000.0
2023-07-06,2028,威致,逐筆交易,24.05,2000000.0,48100000.0
2023-07-06,2301,光寶科,配對交易,114.5,5000000.0,572500000.0
2023-07-06,2303,聯電,配對交易,48.58,1124000.0,54603920.0
2023-07-06,2308,台達電,配對交易,354.84,196000.0,69548640.0
2023-07-06,2308,台達電,配對交易,354.83,259000.0,91900970.0
2023-07-06,2330,台積電,配對交易,567.22,76000.0,43108720.0
2023-07-06,2330,台積電,配對交易,567.19,95000.0,53883050.0
2023-07-06,2330,台積電,配對交易,567.17,260000.0,147464200.0
2023-07-06,2330,台積電,配對交易,565.0,1388000.0,784220000.0
2023-07-06,2360,致茂,配對交易,263.25,57000.0,15005250.0
2023-07-06,2395,研華,配對交易,382.75,176000.0,67364000.0
2023-07-06,2395,研華,配對交易,382.25,436000.0,166661000.0
2023-07-06,2454,聯發科,配對交易,692.55,65400.0,45292770.0
2023-07-06,2454,聯發科,配對交易,692.52,86600.0,59972232.0
2023-07-06,2534,宏盛,配對交易,24.4,2000000.0,48800000.0
2023-07-06,2534,宏盛,配對交易,24.35,500000.0,12175000.0
2023-07-06,2534,宏盛,配對交易,24.3,1000000.0,24300000.0
2023-07-06,2610,華航,配對交易,26.0,1400000.0,36400000.0
2023-07-06,2881,富邦金,配對交易,67.0,750000.0,50250000.0
2023-07-06,3008,大立光,配對交易,2350.15,20012.0,47031202.0
2023-07-06,3008,大立光,配對交易,2340.65,11000.0,25747150.0
2023-07-06,3008,大立光,配對交易,2339.71,14988.0,35067573.0
2023-07-06,6830,汎銓,配對交易,154.5,148000.0,22866000.0
2023-07-06,8454,富邦媒,配對交易,679.0,27800.0,18876200.0
2023-07-06,8454,富邦媒,配對交易,678.95,22200.0,15072690.0
2023-07-06,8996,高力,配對交易,320.0,50000.0,16000000.0
2023-07-06,9938,百和,配對交易,52.5,500000.0,26250000.0
2023-07-07,01003T,兆豐新光R1,配對交易,23.9,2500000.0,59750000.0
2023-07-07,01003T,兆豐新光R1,配對交易,22.5,3207000.0,72157500.0
2023-07-07,1216,統一,配對交易,73.15,354000.0,25895100.0
2023-07-07,1227,佳格,逐筆交易,39.4,690081.0,27189191.0
2023-07-07,1723,中碳,配對交易,126.5,125000.0,15812500.0
2023-07-07,2028,威致,逐筆交易,24.05,3200000.0,76960000.0
2023-07-07,2109,華豐,配對交易,14.4,2000000.0,28800000.0
2023-07-07,2301,光寶科,配對交易,112.07,482000.0,54017740.0
2023-07-07,2301,光寶科,配對交易,111.0,1904000.0,211344000.0
2023-07-07,2308,台達電,配對交易,349.34,191070.0,66748394.0
2023-07-07,2308,台達電,配對交易,349.32,194930.0,68092948.0
2023-07-07,2308,台達電,配對交易,349.29,68000.0,23751720.0
2023-07-07,2308,台達電,配對交易,349.27,101000.0,35276270.0
2023-07-07,2330,台積電,配對交易,566.79,38000.0,21538020.0
2023-07-07,2330,台積電,配對交易,566.23,72000.0,40768560.0
2023-07-07,2330,台積電,配對交易,565.97,30000.0,16979100.0
2023-07-07,2330,台積電,配對交易,565.5,71000.0,40150500.0
2023-07-07,2330,台積電,配對交易,565.0,132000.0,74580000.0
2023-07-07,2330,台積電,配對交易,564.72,237000.0,133838640.0
2023-07-07,2345,智邦,配對交易,354.0,269000.0,95226000.0
2023-07-07,2360,致茂,配對交易,257.75,100000.0,25775000.0
2023-07-07,2379,瑞昱,配對交易,382.25,81000.0,30962250.0
2023-07-07,2395,研華,配對交易,374.25,272000.0,101796000.0
2023-07-07,2395,研華,配對交易,371.75,200000.0,74350000.0
2023-07-07,2454,聯發科,配對交易,682.35,217000.0,148069950.0
2023-07-07,2534,宏盛,配對交易,24.0,3220000.0,77280000.0
2023-07-07,3023,信邦,配對交易,368.25,58000.0,21358500.0
2023-07-07,4552,力達-KY,逐筆交易,31.33,750000.0,23497500.0
2023-07-07,5871,中租-KY,配對交易,201.32,165000.0,33217800.0
2023-07-07,5871,中租-KY,配對交易,201.31,75000.0,15098250.0
2023-07-07,6005,群益證,配對交易,14.5,2000000.0,29000000.0
2023-07-07,6550,北極星藥業-KY,配對交易,74.1,500000.0,37050000.0
2023-07-10,01003T,兆豐新光R1,配對交易,22.8,11500000.0,262200000.0
2023-07-10,01010T,京城樂富R1,配對交易,10.0,3500000.0,35000000.0
2023-07-10,1605,華新,配對交易,41.15,9142000.0,376193300.0
2023-07-10,1605,華新,配對交易,37.1,21871000.0,811414100.0
2023-07-10,1795,美時,配對交易,280.0,65000.0,18200000.0
2023-07-10,2028,威致,逐筆交易,24.0,2000000.0,48000000.0
2023-07-10,2301,光寶科,配對交易,113.32,558000.0,63232560.0
2023-07-10,2301,光寶科,配對交易,113.04,687000.0,77658480.0
2023-07-10,2308,台達電,配對交易,349.64,141000.0,49299240.0
2023-07-10,2308,台達電,配對交易,349.17,139000.0,48534630.0
2023-07-10,2330,台積電,配對交易,579.67,45000.0,26085150.0
2023-07-10,2330,台積電,配對交易,570.5,61000.0,34800500.0
2023-07-10,2330,台積電,配對交易,568.28,72000.0,40916160.0
2023-07-10,2330,台積電,配對交易,568.17,73000.0,41476410.0
2023-07-10,2360,致茂,配對交易,253.7,84000.0,21310800.0
2023-07-10,2371,大同,配對交易,53.1,2500000.0,132750000.0
2023-07-10,2395,研華,配對交易,371.25,50000.0,18562500.0
2023-07-10,2534,宏盛,配對交易,23.75,500000.0,11875000.0
2023-07-10,2534,宏盛,配對交易,23.7,700000.0,16590000.0
2023-07-10,2610,華航,配對交易,26.0,1500000.0,39000000.0
2023-07-10,2885,元大金,配對交易,23.0,820000.0,18860000.0
2023-07-10,2885,元大金,配對交易,22.99,758000.0,17426420.0
2023-07-10,3035,智原,配對交易,220.5,115000.0,25357500.0
2023-07-10,3406,玉晶光,配對交易,418.89,40000.0,16755600.0
2023-07-10,6830,汎銓,配對交易,151.5,170000.0,25755000.0
2023-07-10,8454,富邦媒,配對交易,693.0,110000.0,76230000.0
2023-07-10,8996,高力,配對交易,325.0,50000.0,16250000.0
2023-07-10,9938,百和,配對交易,52.5,600000.0,31500000.0
2023-07-11,1101,台泥,配對交易,36.85,3000000.0,110550000.0
2023-07-11,1605,華新,配對交易,41.15,578000.0,23784700.0
2023-07-11,2301,光寶科,配對交易,119.65,250320.0,29950788.0
2023-07-11,2301,光寶科,配對交易,119.64,196680.0,23530795.0
2023-07-11,2330,台積電,配對交易,582.57,30000.0,17477100.0
2023-07-11,2330,台積電,配對交易,577.0,26000.0,15002000.0
2023-07-11,2330,台積電,配對交易,573.5,41000.0,23513500.0
2023-07-11,2330,台積電,配對交易,571.5,81000.0,46291500.0
2023-07-11,2330,台積電,配對交易,570.5,87000.0,49633500.0
2023-07-11,2348,海悅,逐筆交易,71.0,1573000.0,111683000.0
2023-07-11,2356,英業達,配對交易,46.69,375000.0,17508750.0
2023-07-11,2357,華碩,配對交易,296.0,148000.0,43808000.0
2023-07-11,2383,台光電,配對交易,294.88,88000.0,25949440.0
2023-07-11,2383,台光電,配對交易,294.87,132000.0,38922840.0
2023-07-11,2383,台光電,配對交易,293.2,59520.0,17451264.0
2023-07-11,2383,台光電,配對交易,293.13,52480.0,15383462.0
2023-07-11,2534,宏盛,配對交易,23.75,750000.0,17812500.0
2023-07-11,2534,宏盛,配對交易,23.7,750000.0,17775000.0
2023-07-11,2603,長榮,配對交易,104.0,3745000.0,389480000.0
2023-07-11,2881,富邦金,配對交易,61.4,2279000.0,139930600.0
2023-07-11,2881,富邦金,配對交易,61.35,459000.0,28159650.0
2023-07-11,2882,國泰金,配對交易,43.6,3730000.0,162628000.0
2023-07-11,3034,聯詠,配對交易,401.5,1200000.0,481800000.0
2023-07-11,3037,欣興,配對交易,183.5,139000.0,25506500.0
2023-07-11,3406,玉晶光,配對交易,423.45,39000.0,16514550.0
2023-07-11,5871,中租-KY,配對交易,203.71,110000.0,22408100.0
2023-07-11,5871,中租-KY,配對交易,203.68,121000.0,24645280.0
2023-07-11,6005,群益證,配對交易,14.6,4800000.0,70080000.0
2023-07-11,9938,百和,配對交易,54.0,750000.0,40500000.0
2023-07-12,01003T,兆豐新光R1,配對交易,22.5,5000000.0,112500000.0
2023-07-12,01003T,兆豐新光R1,配對交易,22.3,1780000.0,39694000.0
2023-07-12,1216,統一,配對交易,74.16,294000.0,21803040.0
2023-07-12,1529,樂事綠能,逐筆交易,40.1,1500000.0,60150000.0
2023-07-12,1605,華新,配對交易,36.85,1850000.0,68172500.0
2023-07-12,2028,威致,逐筆交易,24.0,2800000.0,67200000.0
2023-07-12,2301,光寶科,配對交易,126.25,125000.0,15781250.0
2023-07-12,2301,光寶科,配對交易,124.75,371000.0,46282250.0
2023-07-12,2330,台積電,配對交易,578.35,30000.0,17350500.0
2023-07-12,2330,台積電,配對交易,578.0,236000.0,136408000.0
2023-07-12,2330,台積電,配對交易,576.0,113200.0,65203200.0
2023-07-12,2330,台積電,配對交易,575.71,31000.0,17847010.0
2023-07-12,2454,聯發科,配對交易,685.32,50400.0,34540128.0
2023-07-12,2454,聯發科,配對交易,685.31,93600.0,64145016.0
2023-07-12,2454,聯發科,配對交易,684.71,42000.0,28757820.0
