date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n,call_spread,call_quote_ratio,call_bidqty,call_askqty
2026-01-13,3022,威強電,259580.0,282000.0,10.0,8700.0,204000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3023,信邦,12460.0,61000.0,9.0,0.0,12440.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3026,禾伸堂,2159300.0,3644000.0,110.0,1556600.0,475050.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3028,增你強,22010.0,10000.0,3.0,22010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3029,零壹,328170.0,726000.0,22.0,8000.0,39160.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3030,德律,12470000.0,14904000.0,350.0,17360.0,12288550.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3032,偉訓,225420.0,974000.0,16.0,0.0,128860.0,7.0,3200.0,10000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,3033,威健,959800.0,1262000.0,31.0,0.0,959800.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3034,聯詠,4776650.0,6871000.0,181.0,3185490.0,784860.0,30.0,65340.0,42000.0,2.0,0.0,65340.0,1.0,,,,
2026-01-13,3035,智原,8532850.0,12447000.0,347.0,250380.0,7872850.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3036,文曄,4575180.0,5935000.0,181.0,4222110.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3037,欣興,85316030.0,40463000.0,3253.0,83954410.0,119600.0,180.0,1613020.0,2873000.0,155.0,0.0,1603870.0,16.0,,,,
2026-01-13,3042,晶技,191200.0,746000.0,26.0,0.0,161260.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3044,健鼎,6194610.0,9210000.0,223.0,475950.0,5686010.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3048,益登,659590.0,651000.0,55.0,0.0,659590.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3049,精金,46230.0,289000.0,11.0,0.0,46230.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3055,蔚華科,282540.0,283000.0,14.0,0.0,24260.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3056,富華新,7440.0,15000.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3059,華晶科,208650.0,623000.0,24.0,0.0,171920.0,11.0,7990.0,6000.0,2.0,6050.0,0.0,2.0,,,,
2026-01-13,3062,建漢,467710.0,698000.0,27.0,36710.0,431000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3090,日電貿,15448170.0,17288000.0,546.0,7752070.0,5758780.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3167,大量,23436960.0,13671000.0,684.0,23436960.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3189,景碩,39759820.0,23555000.0,1201.0,9535790.0,28773500.0,122.0,391660.0,618000.0,54.0,260270.0,0.0,10.0,,,,
2026-01-13,3231,緯創,20478340.0,23513000.0,725.0,0.0,17880260.0,163.0,352960.0,578000.0,32.0,345940.0,0.0,9.0,,,,
2026-01-13,3305,昇貿,40225210.0,37696000.0,1502.0,18110580.0,19834540.0,82.0,230730.0,477000.0,37.0,0.0,60590.0,5.0,,,,
2026-01-13,3312,弘憶股,176830.0,686000.0,49.0,166400.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3376,新日興,13435140.0,15734000.0,429.0,42160.0,13338640.0,67.0,95160.0,267000.0,14.0,86710.0,0.0,4.0,,,,
2026-01-13,3380,明泰,1148360.0,1291000.0,74.0,1122100.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3406,玉晶光,4263480.0,4124000.0,145.0,0.0,4262180.0,45.0,7310.0,23000.0,3.0,6810.0,500.0,3.0,,,,
2026-01-13,3413,京鼎,530030.0,1194000.0,26.0,6900.0,130940.0,15.0,7850.0,5000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,3416,融程電,106940.0,296000.0,6.0,18900.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3443,創意,46601950.0,21436000.0,1173.0,1493750.0,44643650.0,109.0,638890.0,1448000.0,32.0,129010.0,82700.0,10.0,,,,
2026-01-13,3450,聯鈞,9823250.0,13670000.0,413.0,48600.0,9242630.0,113.0,376200.0,472000.0,38.0,303280.0,0.0,11.0,,,,
2026-01-13,3454,晶睿,1700.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3481,群創,30130150.0,8638000.0,989.0,13160160.0,8680250.0,94.0,837480.0,1946000.0,136.0,90000.0,703660.0,9.0,,,,
2026-01-13,3515,華擎,1582910.0,1595000.0,35.0,115100.0,1458160.0,16.0,105080.0,71000.0,4.0,71780.0,0.0,3.0,,,,
2026-01-13,3532,台勝科,16773440.0,14387000.0,705.0,16605220.0,74970.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3533,嘉澤,8227170.0,10670000.0,336.0,0.0,8106290.0,72.0,259150.0,305000.0,12.0,189470.0,0.0,5.0,,,,
2026-01-13,3545,敦泰,46610.0,93000.0,10.0,31670.0,14940.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3563,牧德,3183320.0,4444000.0,101.0,7500.0,3099950.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3583,辛耘,1845150.0,2617000.0,121.0,179950.0,1230850.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3592,瑞鼎,122880.0,1204000.0,10.0,0.0,52160.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3596,智易,226580.0,112000.0,16.0,0.0,226580.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3605,宏致,331660.0,310000.0,23.0,206630.0,50050.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3617,碩天,296940.0,630000.0,23.0,0.0,241210.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3622,洋華,319130.0,1637000.0,21.0,0.0,319130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3645,達邁,104100.0,653000.0,11.0,0.0,104080.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3653,健策,13416680.0,9165000.0,620.0,0.0,13416680.0,17.0,229750.0,1215000.0,34.0,223950.0,0.0,2.0,,,,
2026-01-13,3661,世芯-KY,102735530.0,70706000.0,2708.0,39089770.0,49637560.0,367.0,1027140.0,1988000.0,63.0,33500.0,921380.0,19.0,,,,
2026-01-13,3665,貿聯-KY,31873910.0,32806000.0,730.0,26329510.0,1839790.0,142.0,1380590.0,1362000.0,63.0,4100.0,1374990.0,12.0,,,,
2026-01-13,3673,TPK-KY,2929760.0,3356000.0,78.0,3360.0,2926400.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3694,海華,1180730.0,1411000.0,66.0,0.0,1180430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3702,大聯大,2128120.0,2638000.0,39.0,1995520.0,94900.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3706,神達,9278890.0,14140000.0,434.0,0.0,8790350.0,91.0,649700.0,1553000.0,28.0,614440.0,0.0,8.0,,,,
2026-01-13,3708,上緯投控,4531750.0,6181000.0,228.0,0.0,4531750.0,26.0,35910.0,32000.0,4.0,28050.0,0.0,2.0,,,,
2026-01-13,3711,日月光投控,26904690.0,12055000.0,773.0,24467650.0,929420.0,109.0,346870.0,573000.0,17.0,0.0,342200.0,6.0,,,,
2026-01-13,3712,永崴投控,9000.0,90000.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,3715,定穎投控,93493220.0,64357000.0,2502.0,0.0,93427160.0,102.0,720290.0,1524000.0,80.0,711370.0,6000.0,12.0,,,,
2026-01-13,4164,承業醫,940.0,11000.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4526,東台,1435120.0,3213000.0,105.0,1435120.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4532,瑞智,540.0,1000.0,1.0,0.0,540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4536,拓凱,25590.0,18000.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4551,智伸科,209010.0,577000.0,9.0,1120.0,207890.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4566,時碩工業,48720.0,142000.0,5.0,3100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4571,鈞興-KY,88790.0,102000.0,12.0,70650.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4576,大銀微系統,956630.0,1976000.0,42.0,24600.0,931670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4583,台灣精銳,7074320.0,5227000.0,211.0,6574090.0,107520.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4585,達明,607670.0,308000.0,35.0,0.0,607670.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4739,康普,2298600.0,2716000.0,74.0,977820.0,1162230.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4746,台耀,5000.0,19000.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4763,材料*-KY,3434690.0,5256000.0,211.0,0.0,3099030.0,42.0,183270.0,120000.0,6.0,0.0,0.0,4.0,,,,
2026-01-13,4766,南寶,183990.0,563000.0,16.0,0.0,26100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4770,上品,2231690.0,5952000.0,98.0,784560.0,708870.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4906,正文,751320.0,2045000.0,74.0,622230.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4915,致伸,166310.0,222000.0,6.0,0.0,162310.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4916,事欣科,21070700.0,13218000.0,473.0,877210.0,18566680.0,22.0,11300.0,10000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,4919,新唐,606170.0,1698000.0,48.0,18640.0,555050.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4938,和碩,1128200.0,2500000.0,43.0,0.0,1128200.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4958,臻鼎-KY,31389160.0,42822000.0,1314.0,28921340.0,1089470.0,124.0,1842530.0,3022000.0,41.0,0.0,1815710.0,7.0,,,,
2026-01-13,4961,天鈺,417070.0,482000.0,22.0,0.0,408370.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,4967,十銓,3218800.0,825000.0,151.0,6210.0,3172640.0,10.0,135530.0,545000.0,29.0,135530.0,0.0,2.0,,,,
2026-01-13,4968,立積,843840.0,2443000.0,55.0,0.0,805480.0,16.0,166120.0,70000.0,2.0,166120.0,0.0,1.0,,,,
2026-01-13,4977,眾達-KY,4715540.0,8726000.0,328.0,0.0,4706350.0,30.0,614650.0,279000.0,9.0,7550.0,0.0,3.0,,,,
2026-01-13,5203,訊連,26600.0,190000.0,4.0,0.0,26600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5222,全訊,1716010.0,4210000.0,68.0,1543580.0,87000.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5225,東科-KY,115150.0,221000.0,8.0,109850.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5234,達興材料,11386620.0,11430000.0,331.0,8975860.0,11020.0,65.0,5520.0,6000.0,2.0,0.0,5520.0,1.0,,,,
2026-01-13,5243,乙盛-KY,3932540.0,3859000.0,198.0,3154280.0,310460.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5258,虹堡,34570.0,73000.0,3.0,34300.0,270.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5269,祥碩,24191440.0,48839000.0,1144.0,577080.0,23332610.0,105.0,166760.0,93000.0,5.0,166760.0,0.0,2.0,,,,
2026-01-13,5284,jpp-KY,1906720.0,3056000.0,85.0,364670.0,1423580.0,35.0,60590.0,49000.0,7.0,51700.0,0.0,3.0,,,,
2026-01-13,5388,中磊,764500.0,1199000.0,39.0,0.0,763500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5434,崇越,1868650.0,1923000.0,103.0,1255730.0,79940.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5469,瀚宇博,6562430.0,7464000.0,252.0,425730.0,5785570.0,46.0,308910.0,313000.0,8.0,308910.0,0.0,1.0,,,,
2026-01-13,5534,長虹,125690.0,184000.0,13.0,0.0,84690.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5608,四維航,96000.0,40000.0,2.0,0.0,96000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,5871,中租-KY,569120.0,1208000.0,35.0,569120.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6116,彩晶,1400840.0,1531000.0,102.0,12400.0,1388440.0,13.0,49030.0,23000.0,3.0,49030.0,0.0,1.0,,,,
2026-01-13,6117,迎廣,770660.0,1871000.0,13.0,0.0,761160.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6120,達運,21250.0,25000.0,3.0,0.0,21250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6139,亞翔,39206360.0,19634000.0,1055.0,35647260.0,826500.0,134.0,139860.0,174000.0,19.0,0.0,139860.0,4.0,,,,
2026-01-13,6166,凌華,1484770.0,1538000.0,38.0,1346430.0,138340.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6176,瑞儀,338040.0,715000.0,23.0,0.0,87530.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6177,達麗,309130.0,421000.0,12.0,0.0,302840.0,8.0,50410.0,126000.0,2.0,0.0,0.0,1.0,,,,
2026-01-13,6191,精成科,12799320.0,18167000.0,482.0,549370.0,11639110.0,96.0,477730.0,130000.0,12.0,413760.0,0.0,7.0,,,,
2026-01-13,6196,帆宣,10521320.0,10794000.0,502.0,9637450.0,0.0,64.0,520.0,1000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,6197,佳必琪,1595070.0,3413000.0,84.0,96210.0,1417860.0,22.0,83430.0,67000.0,2.0,10350.0,0.0,2.0,,,,
2026-01-13,6206,飛捷,14900.0,150000.0,5.0,0.0,6750.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6209,今國光,270050.0,283000.0,25.0,2340.0,267710.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6213,聯茂,10871630.0,11288000.0,394.0,766440.0,10028860.0,57.0,374600.0,320000.0,2.0,0.0,0.0,1.0,,,,
2026-01-13,6214,精誠,72920.0,173000.0,7.0,0.0,66420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6215,和椿,1368000.0,2276000.0,53.0,167620.0,1127960.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6235,華孚,184960.0,247000.0,9.0,0.0,164710.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6239,力成,46536370.0,17626000.0,1297.0,42236410.0,0.0,98.0,170780.0,490000.0,26.0,0.0,170780.0,2.0,,,,
2026-01-13,6257,矽格,38877950.0,26333000.0,1248.0,38440740.0,0.0,65.0,24900.0,61000.0,10.0,0.0,16950.0,2.0,,,,
2026-01-13,6269,台郡,442060.0,2419000.0,27.0,21940.0,380210.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6271,同欣電,9676700.0,14501000.0,378.0,6554350.0,2599160.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6278,台表科,64270.0,124000.0,11.0,5250.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6282,康舒,109514660.0,60311000.0,2746.0,108497720.0,474490.0,103.0,626700.0,1080000.0,73.0,0.0,626700.0,7.0,,,,
2026-01-13,6285,啟碁,9375880.0,12467000.0,459.0,0.0,9347740.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6409,旭隼,10894010.0,14995000.0,328.0,10422920.0,110910.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6412,群電,89060.0,475000.0,12.0,0.0,57160.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6414,樺漢,1074340.0,1693000.0,62.0,57070.0,1017270.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6415,矽力*-KY,13107520.0,14811000.0,429.0,492460.0,12374290.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6416,瑞祺電通,16000.0,100000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6438,迅得,360780.0,1526000.0,10.0,321300.0,1100.0,7.0,8600.0,20000.0,1.0,0.0,8600.0,1.0,,,,
2026-01-13,6442,光聖,1291370.0,325000.0,83.0,635580.0,525590.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6443,元晶,4911440.0,1385000.0,406.0,4911440.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6449,鈺邦,1587460.0,2983000.0,48.0,482850.0,1034020.0,24.0,66000.0,100000.0,1.0,0.0,66000.0,1.0,,,,
2026-01-13,6451,訊芯-KY,942870.0,2553000.0,79.0,0.0,868090.0,28.0,15200.0,20000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,6456,GIS-KY,156280.0,227000.0,12.0,0.0,126120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6472,保瑞,11423500.0,13595000.0,363.0,11175890.0,37500.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6491,晶碩,50540.0,121000.0,6.0,0.0,50540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6505,台塑化,1009640.0,1481000.0,43.0,0.0,996510.0,15.0,2300.0,10000.0,1.0,2300.0,0.0,1.0,,,,
2026-01-13,6515,穎崴,2547240.0,431000.0,45.0,0.0,2274040.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6526,達發,220.0,11000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6531,愛普*,27762950.0,15700000.0,674.0,17179240.0,7247390.0,129.0,195390.0,471000.0,5.0,12300.0,183090.0,2.0,,,,
2026-01-13,6533,晶心科,200460.0,543000.0,12.0,0.0,197100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6605,帝寶,309230.0,623000.0,10.0,309230.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6669,緯穎,56959270.0,53437000.0,2764.0,0.0,53202650.0,287.0,2047830.0,1637000.0,116.0,1478300.0,0.0,34.0,,,,
2026-01-13,6670,復盛應用,1317920.0,583000.0,62.0,1282830.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6691,洋基工程,9767860.0,7137000.0,290.0,6392510.0,1973540.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6706,惠特,7284030.0,4453000.0,237.0,0.0,7005480.0,23.0,113000.0,256000.0,21.0,74020.0,0.0,5.0,,,,
2026-01-13,6719,力智,74880.0,387000.0,12.0,0.0,74880.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6753,龍德造船,7288490.0,12818000.0,323.0,0.0,7283800.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6757,台灣虎航,11320.0,47000.0,6.0,3180.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6768,志強-KY,490640.0,1305000.0,28.0,0.0,490640.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6770,力積電,49591180.0,12936000.0,1343.0,44008340.0,4548330.0,132.0,989530.0,2597000.0,198.0,150750.0,740850.0,33.0,,,,
2026-01-13,6781,AES-KY,21268490.0,30493000.0,817.0,671210.0,20357990.0,154.0,286650.0,166000.0,18.0,219560.0,66130.0,6.0,,,,
2026-01-13,6789,采鈺,1004940.0,1805000.0,90.0,45210.0,715510.0,34.0,17000.0,100000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,6805,富世達,22832760.0,25085000.0,539.0,797270.0,19970110.0,121.0,1415770.0,2874000.0,43.0,1152680.0,220170.0,12.0,,,,
2026-01-13,6830,汎銓,4999950.0,4527000.0,163.0,35520.0,4964430.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6862,三集瑞-KY,1419870.0,2013000.0,51.0,928830.0,106980.0,13.0,3800.0,4000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,6863,永道-KY,157430.0,315000.0,11.0,0.0,6610.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6869,雲豹能源,26600.0,682000.0,12.0,0.0,2600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6873,泓德能源,1036620.0,2172000.0,68.0,852700.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6890,來億-KY,3019560.0,4506000.0,159.0,910.0,2897910.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6923,中台,4432030.0,7477000.0,214.0,4348540.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6933,AMAX-KY,14760.0,35000.0,3.0,0.0,14760.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6937,天虹,608180.0,1115000.0,46.0,0.0,490470.0,14.0,400.0,1000.0,1.0,0.0,0.0,1.0,,,,
2026-01-13,6944,兆聯實業,36533010.0,13038000.0,559.0,34626430.0,17280.0,60.0,22930.0,22000.0,8.0,0.0,0.0,2.0,,,,
2026-01-13,6957,裕慶-KY,238500.0,120000.0,8.0,238500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6962,奕力-KY,45530.0,66000.0,5.0,38220.0,7310.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,6994,富威電力,15000.0,21000.0,4.0,0.0,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,7722,LINEPAY,11190.0,54000.0,3.0,0.0,1440.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,7749,意騰-KY,202520.0,418000.0,19.0,0.0,202520.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8016,矽創,422500.0,1806000.0,12.0,0.0,334420.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8028,昇陽半導體,18003820.0,17323000.0,832.0,670620.0,16678140.0,124.0,215350.0,603000.0,22.0,79990.0,0.0,6.0,,,,
2026-01-13,8033,雷虎,484290.0,214000.0,53.0,25760.0,458530.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8039,台虹,5356010.0,4483000.0,201.0,1175740.0,2307680.0,59.0,167670.0,139000.0,7.0,30640.0,0.0,5.0,,,,
2026-01-13,8045,達運光電,157290.0,526000.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8046,南電,67861790.0,48227000.0,2309.0,65858200.0,142840.0,206.0,718930.0,861000.0,38.0,0.0,415350.0,20.0,,,,
2026-01-13,8070,長華*,3028180.0,1685000.0,68.0,0.0,3028180.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8081,致新,127920.0,201000.0,6.0,102120.0,25800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8110,華東,3586600.0,373000.0,123.0,3442150.0,0.0,13.0,891050.0,3313000.0,189.0,0.0,890530.0,5.0,,,,
2026-01-13,8112,至上,33154070.0,23793000.0,1063.0,983360.0,32150670.0,110.0,137710.0,257000.0,10.0,7710.0,0.0,4.0,,,,
2026-01-13,8114,振樺電,1715030.0,1815000.0,66.0,0.0,1712530.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8131,福懋科,2954550.0,2249000.0,181.0,2954550.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8150,南茂,38373390.0,16433000.0,988.0,4049640.0,34276890.0,73.0,943180.0,2056000.0,41.0,943180.0,0.0,4.0,,,,
2026-01-13,8210,勤誠,19735960.0,21639000.0,676.0,14895430.0,219450.0,77.0,129040.0,112000.0,27.0,0.0,110740.0,6.0,,,,
2026-01-13,8213,志超,36960.0,22000.0,3.0,0.0,36960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8249,菱光,268330.0,405000.0,17.0,0.0,268330.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8261,富鼎,192080.0,400000.0,12.0,0.0,149140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8271,宇瞻,8970240.0,3543000.0,321.0,0.0,8970240.0,6.0,291380.0,1528000.0,23.0,0.0,0.0,1.0,,,,
2026-01-13,8374,羅昇,311580.0,734000.0,12.0,0.0,311580.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8422,可寧衛*,9870440.0,2052000.0,517.0,9806240.0,0.0,33.0,231590.0,1762000.0,71.0,81210.0,150380.0,7.0,,,,
2026-01-13,8464,億豐,5600.0,20000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8467,波力-KY,52820.0,128000.0,5.0,0.0,52430.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-01-13,8478,東哥遊艇,42310.0,112000.0,11.0,0.0,22050.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
