date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n
2024-07-01,2313,華通,1283040.0,940000.0,61.0,0.0,1208680.0,5.0,1179260.0,1880000.0,48.0,420380.0,0.0,13.0
2024-07-01,2317,鴻海,28375460.0,17674000.0,663.0,24024920.0,1155450.0,60.0,2595770.0,6549000.0,170.0,13500.0,2292560.0,45.0
2024-07-01,2324,仁寶,0.0,0.0,0.0,0.0,0.0,0.0,17660.0,16000.0,3.0,8760.0,0.0,2.0
2024-07-01,2327,國巨,103130.0,74000.0,7.0,0.0,103130.0,2.0,511730.0,1123000.0,23.0,256960.0,0.0,8.0
2024-07-01,2329,華泰,0.0,0.0,0.0,0.0,0.0,0.0,166890.0,129000.0,6.0,143890.0,0.0,4.0
2024-07-01,2330,台積電,25566540.0,9938000.0,890.0,4682990.0,18879540.0,58.0,8482140.0,18807000.0,757.0,2139920.0,2920380.0,89.0
2024-07-01,2331,精英,29000.0,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2337,旺宏,0.0,0.0,0.0,0.0,0.0,0.0,121330.0,103000.0,5.0,121330.0,0.0,1.0
2024-07-01,2344,華邦電,0.0,0.0,0.0,0.0,0.0,0.0,867090.0,1443000.0,13.0,165260.0,0.0,5.0
2024-07-01,2345,智邦,363760.0,478000.0,7.0,0.0,244350.0,3.0,166990.0,364000.0,15.0,151930.0,10450.0,6.0
2024-07-01,2348,海悅,783520.0,977000.0,13.0,143920.0,0.0,2.0,18800.0,40000.0,1.0,0.0,0.0,1.0
2024-07-01,2352,佳世達,22600.0,55000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,2353,宏碁,13440.0,24000.0,2.0,0.0,0.0,1.0,147940.0,171000.0,6.0,0.0,134400.0,4.0
2024-07-01,2354,鴻準,1555940.0,1712000.0,27.0,0.0,1555940.0,2.0,502250.0,480000.0,15.0,353460.0,0.0,5.0
2024-07-01,2355,敬鵬,47260.0,59000.0,5.0,0.0,0.0,1.0,91000.0,100000.0,1.0,0.0,91000.0,1.0
2024-07-01,2356,英業達,277060.0,178000.0,13.0,277060.0,0.0,2.0,26610.0,41000.0,3.0,0.0,24300.0,2.0
2024-07-01,2357,華碩,597080.0,913000.0,7.0,0.0,597080.0,1.0,879550.0,893000.0,31.0,877310.0,0.0,5.0
2024-07-01,2362,藍天,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1000.0,1.0,0.0,0.0,1.0
2024-07-01,2363,矽統,63040.0,80000.0,6.0,0.0,63040.0,2.0,1116030.0,1196000.0,20.0,1090680.0,0.0,6.0
2024-07-01,2367,燿華,1208680.0,936000.0,34.0,94980.0,1113700.0,4.0,194200.0,386000.0,9.0,31610.0,48260.0,5.0
