date,underlying,underlying_name,call_value,call_volume,call_trades,call_up_value,call_down_value,call_n,put_value,put_volume,put_trades,put_up_value,put_down_value,put_n
2026-04-08,2348,海悅,35640.0,66000.0,1.0,0.0,35640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2351,順德,18331830.0,14483000.0,628.0,17869120.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2352,佳世達,151270.0,163000.0,16.0,136600.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2353,宏碁,1718490.0,1535000.0,58.0,861820.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2354,鴻準,162880.0,413000.0,23.0,35210.0,0.0,10.0,18800.0,10000.0,2.0,0.0,18800.0,1.0
2026-04-08,2355,敬鵬,11400100.0,7465000.0,383.0,9971600.0,691970.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2356,英業達,1886780.0,2768000.0,103.0,537390.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2357,華碩,4616290.0,4222000.0,202.0,3751710.0,0.0,37.0,14900.0,10000.0,1.0,0.0,0.0,1.0
2026-04-08,2359,所羅門,1091710.0,3209000.0,31.0,516650.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2360,致茂,3665450.0,1811000.0,134.0,3099560.0,0.0,30.0,1320.0,4000.0,1.0,0.0,1320.0,1.0
2026-04-08,2362,藍天,700.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2363,矽統,1138080.0,2320000.0,43.0,984930.0,131600.0,15.0,17720.0,21000.0,3.0,0.0,17720.0,1.0
2026-04-08,2365,昆盈,15670.0,22000.0,5.0,12740.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2367,燿華,7342670.0,3107000.0,275.0,6450200.0,145090.0,26.0,129920.0,472000.0,16.0,0.0,129920.0,1.0
2026-04-08,2368,金像電,54400860.0,27588000.0,1310.0,48549390.0,0.0,141.0,550050.0,1986000.0,37.0,0.0,509780.0,12.0
2026-04-08,2369,菱生,4552250.0,4292000.0,142.0,3449060.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2371,大同,10122680.0,12380000.0,416.0,8910780.0,0.0,56.0,361750.0,335000.0,54.0,0.0,0.0,3.0
2026-04-08,2374,佳能,665320.0,1584000.0,84.0,537410.0,0.0,30.0,370600.0,230000.0,16.0,0.0,350000.0,2.0
2026-04-08,2375,凱美,43460.0,548000.0,33.0,1350.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2376,技嘉,3251910.0,6274000.0,161.0,2925660.0,0.0,38.0,14320.0,23000.0,6.0,0.0,12430.0,2.0
2026-04-08,2377,微星,3439330.0,3801000.0,161.0,3373120.0,0.0,22.0,94800.0,55000.0,4.0,0.0,94800.0,1.0
2026-04-08,2379,瑞昱,2486930.0,2954000.0,105.0,2102070.0,0.0,24.0,18540.0,36000.0,3.0,0.0,18540.0,1.0
2026-04-08,2383,台光電,24799250.0,7797000.0,604.0,22237720.0,0.0,90.0,662090.0,1587000.0,98.0,0.0,659150.0,9.0
2026-04-08,2385,群光,290990.0,262000.0,23.0,167040.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2388,威盛,2821420.0,3558000.0,134.0,2046940.0,0.0,32.0,25840.0,21000.0,6.0,0.0,16400.0,2.0
2026-04-08,2392,正崴,238350.0,239000.0,18.0,16090.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2393,億光,848770.0,372000.0,67.0,839430.0,3340.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2395,研華,264070.0,243000.0,17.0,264070.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2401,凌陽,10060.0,269000.0,6.0,4340.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2402,毅嘉,11195110.0,15025000.0,480.0,9348260.0,1115320.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2404,漢唐,52559140.0,60650000.0,1656.0,47816900.0,0.0,157.0,295790.0,223000.0,15.0,0.0,294390.0,6.0
2026-04-08,2408,南亞科,7237160.0,1147000.0,242.0,6836760.0,0.0,19.0,4140.0,267000.0,19.0,0.0,0.0,2.0
2026-04-08,2409,友達,35465110.0,30963000.0,1192.0,33198670.0,89020.0,120.0,285130.0,390000.0,31.0,0.0,285130.0,7.0
2026-04-08,2419,仲琦,6443480.0,4624000.0,269.0,6429320.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2421,建準,4907110.0,9764000.0,284.0,3424380.0,0.0,52.0,97650.0,45000.0,1.0,0.0,97650.0,1.0
2026-04-08,2428,興勤,104890.0,403000.0,20.0,31950.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2436,偉詮電,2825010.0,2667000.0,92.0,2809740.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2439,美律,562070.0,1345000.0,57.0,499010.0,53400.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2441,超豐,2474600.0,3493000.0,168.0,1633890.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2449,京元電子,12859640.0,11892000.0,535.0,12160840.0,106200.0,97.0,879060.0,1171000.0,42.0,0.0,879060.0,7.0
2026-04-08,2451,創見,13227420.0,10248000.0,374.0,4707890.0,223410.0,71.0,295400.0,292000.0,21.0,0.0,151620.0,4.0
2026-04-08,2454,聯發科,113763880.0,150839000.0,2884.0,92591980.0,0.0,347.0,1657520.0,1145000.0,95.0,0.0,1495910.0,18.0
2026-04-08,2455,全新,13775160.0,4680000.0,568.0,10139030.0,1614410.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2457,飛宏,225060.0,1428000.0,28.0,142380.0,0.0,11.0,27450.0,16000.0,4.0,0.0,19700.0,2.0
2026-04-08,2458,義隆,4340450.0,5106000.0,166.0,4014940.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2464,盟立,1092410.0,2026000.0,63.0,476960.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2467,志聖,20262070.0,6895000.0,545.0,14525620.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2472,立隆電,7648960.0,6178000.0,271.0,5184830.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2474,可成,458660.0,619000.0,23.0,80380.0,375440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2476,鉅祥,844130.0,1804000.0,60.0,529440.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2478,大毅,279940.0,544000.0,21.0,271860.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2481,強茂,41813000.0,31604000.0,1204.0,14213570.0,25648330.0,108.0,188750.0,901000.0,20.0,90550.0,40000.0,3.0
2026-04-08,2485,兆赫,1552450.0,206000.0,67.0,0.0,1552450.0,5.0,130070.0,837000.0,19.0,0.0,130070.0,1.0
2026-04-08,2486,一詮,4446450.0,2361000.0,185.0,2206930.0,0.0,35.0,790.0,1000.0,1.0,0.0,0.0,1.0
2026-04-08,2489,瑞軒,1599390.0,355000.0,124.0,1589340.0,0.0,6.0,132470.0,946000.0,30.0,0.0,132470.0,1.0
2026-04-08,2492,華新科,14869550.0,25220000.0,483.0,13660730.0,0.0,66.0,32980.0,43000.0,7.0,0.0,0.0,3.0
2026-04-08,2493,揚博,4990360.0,8926000.0,177.0,2869350.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2495,普安,1845540.0,1491000.0,71.0,974660.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2497,怡利電,900.0,30000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2498,宏達電,3704310.0,6685000.0,134.0,2565540.0,0.0,38.0,13500.0,10000.0,1.0,0.0,13500.0,1.0
2026-04-08,2515,中工,150770.0,399000.0,31.0,27630.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2542,興富發,5200.0,3000.0,2.0,5200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2543,皇昌,50560.0,308000.0,18.0,31560.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,2548,華固,1774810.0,2729000.0,50.0,705870.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
