date,window,code,name,verdict,score,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,win_len,wq,call_spread,call_quote_ratio
2026-07-02,10,3034,聯詠,lean_buy,0.0,buy,0.2717146156189809,-0.055833590924404,1.8363953418433807,0,0.6462575351273939,6,4,11055730.0,213021960.0,0.0022326806118956,0.2858425962189879,4,751160660.0,2026-06-29,10.0,,,
2026-07-02,10,3036,文曄,sell_avoid,0.1704562901503713,sell,-0.7992027605901951,-0.069536508804785,-3.383215024095669,1,0.848897577732575,3,7,-5332730.0,54418250.0,0.0092963298158246,0.8249494552784277,2,336160000.0,2026-06-23,10.0,,,
2026-07-02,10,3037,欣興,unclear,0.0,buy,0.4145079748423231,0.0265381500425871,-2.536479394126511,0,0.8453116992261978,4,6,-24625590.0,131532780.0,0.0012555045213824,0.0145196758232988,5,2084580400.0,2026-07-02,10.0,,,
2026-07-02,10,3044,健鼎,unclear,0.0,buy,0.270040125568589,0.0094709785955419,-1.4067201916500347,0,0.4898638185042234,3,7,-17289120.0,65915870.0,0.0010217569759755,0.0087513791571737,6,548188369.0,2026-07-01,10.0,,,
2026-07-02,10,3231,緯創,unclear,0.0,buy,0.5,0.0,7.560117142857143,0,0.7633964674800504,5,5,-16341930.0,154708960.0,0.0080221598025091,0.0138288866065883,1,110950000.0,2026-06-30,10.0,,,
2026-07-02,10,3311,閎暉,unclear,0.0,neutral,0.0,0.0,0.0466504201680672,0,,0,0,0.0,0.0,,0.0,1,22461250.0,2026-06-25,10.0,,,
2026-07-02,10,3376,新日興,unclear,0.0,neutral,0.0,0.0174807197943445,-39.21185802112659,0,0.2676523788188049,3,7,-3851410.0,65919610.0,0.0153370142814861,0.0002701433974296,1,16623600.0,2026-06-26,10.0,,,
2026-07-02,10,3443,創意,hedge_suspect,3.2764252305657164,sell,-0.5,0.0,-8.087133333333334,3,2.184283487043811,4,6,10792680.0,43188920.0,0.0016863121374648,0.9989868380010885,1,132600000.0,2026-06-26,10.0,,,
2026-07-02,10,3481,群創,hedge_suspect,0.0,sell,-0.5,0.0,-41.076054989816704,0,0.4146973015428225,6,4,155523820.0,552789580.0,0.008166452775756,0.3055351557060876,1,34075400.0,2026-06-24,10.0,,,
2026-07-02,10,3533,嘉澤,unclear,2.43510919498637,neutral,0.0,0.0060737446301743,-5.195781417645416,2,1.217554597493185,5,5,-27036560.0,113607400.0,0.0052420881034157,0.3911959526358306,2,51708840.0,2026-06-30,10.0,,,
